D002875|A11.284.187	A11.284.430.106.279.345.190
D000070604|C05.116.099.370.894.909	C05.330.495.787	C05.660.585.512.380.875	C05.660.906.909	C16.131.621.585.512.500.787	C16.131.621.906.909
D002348|A02.835.232.087.319.150
D059327|C05.660.585.262	C16.131.621.585.262
D013577|C23.550.288.500
D013580|C05.116.099.370.894	C05.660.906	C16.131.621.906
D002348|A02.835.232.087.319.150
D000844|C05.550.069
D003025|C05.330.488.655.063	C05.330.495.681.063	C05.660.585.512.380.813.063	C16.131.621.585.512.500.681.063
D002503|A11.284.430.106.279.345.190.160.165
D059327|C05.660.585.262	C16.131.621.585.262
D002348|A02.835.232.087.319.150
D059327|C05.660.585.262	C16.131.621.585.262
D000070604|C05.116.099.370.894.909	C05.330.495.787	C05.660.585.512.380.875	C05.660.906.909	C16.131.621.585.512.500.787	C16.131.621.906.909
D000070604|C05.116.099.370.894.909	C05.330.495.787	C05.660.585.512.380.875	C05.660.906.909	C16.131.621.585.512.500.787	C16.131.621.906.909
D003025|C05.330.488.655.063	C05.330.495.681.063	C05.660.585.512.380.813.063	C16.131.621.585.512.500.681.063
