D002875|A11.284.187	A11.284.430.106.279.345.190
D003398|C05.116.099.370.894.232	C05.660.207.240	C05.660.906.364	C16.131.621.207.240	C16.131.621.906.364
D008310|C07.793.494
D014079|C07.793.790
D014096|C07.650.800.850	C07.793.700.850	C16.131.850.800.850
D013576|C05.116.099.370.894.819	C05.660.585.800	C05.660.906.819	C16.131.621.585.800	C16.131.621.906.819
D003398|C05.116.099.370.894.232	C05.660.207.240	C05.660.906.364	C16.131.621.207.240	C16.131.621.906.364
D014096|C07.650.800.850	C07.793.700.850	C16.131.850.800.850
D008313|C07.793.494.650
D047928|C13.703.420.491.500
D013580|C05.116.099.370.894	C05.660.906	C16.131.621.906
D008313|C07.793.494.650
D019229|A14.549.167.237
D005076|C17.800.257
D014070|A14.549.167.860
D014096|C07.650.800.850	C07.793.700.850	C16.131.850.800.850
D019229|A14.549.167.237
D019229|A14.549.167.237
D007180|A14.549.167.860.425
D001641|A14.549.167.860.150
D013577|C23.550.288.500
D005094|C11.675.349
D010211|C10.292.700.900	C11.640.710
D013580|C05.116.099.370.894	C05.660.906	C16.131.621.906
D012816|C23.888
D003398|C05.116.099.370.894.232	C05.660.207.240	C05.660.906.364	C16.131.621.207.240	C16.131.621.906.364
D006215|C05.330.610
D003398|C05.116.099.370.894.232	C05.660.207.240	C05.660.906.364	C16.131.621.207.240	C16.131.621.906.364
D047928|C13.703.420.491.500
D010159|A14.521.658	A14.549.617
D014094|A14.549.167.860.700
D008313|C07.793.494.650
D019229|A14.549.167.237
D010159|A14.521.658	A14.549.617
D005076|C17.800.257
D010211|C10.292.700.900	C11.640.710
D015354|C10.597.751.941.905	C11.966.905	C23.888.592.763.941.848
D003398|C05.116.099.370.894.232	C05.660.207.240	C05.660.906.364	C16.131.621.207.240	C16.131.621.906.364
D012886|A02.835.232.781
D003398|C05.116.099.370.894.232	C05.660.207.240	C05.660.906.364	C16.131.621.207.240	C16.131.621.906.364
D047928|C13.703.420.491.500
D002882|A11.284.187.520.300.370.375
D002899|A11.284.187.520.300.325.345
D003398|C05.116.099.370.894.232	C05.660.207.240	C05.660.906.364	C16.131.621.207.240	C16.131.621.906.364
D004194|C23.550.288
D003398|C05.116.099.370.894.232	C05.660.207.240	C05.660.906.364	C16.131.621.207.240	C16.131.621.906.364
D003398|C05.116.099.370.894.232	C05.660.207.240	C05.660.906.364	C16.131.621.207.240	C16.131.621.906.364
D003398|C05.116.099.370.894.232	C05.660.207.240	C05.660.906.364	C16.131.621.207.240	C16.131.621.906.364
D003398|C05.116.099.370.894.232	C05.660.207.240	C05.660.906.364	C16.131.621.207.240	C16.131.621.906.364
D003398|C05.116.099.370.894.232	C05.660.207.240	C05.660.906.364	C16.131.621.207.240	C16.131.621.906.364
D010211|C10.292.700.900	C11.640.710
D006972|C05.116.099.370.231.480	C05.660.207.231.480	C16.131.621.207.231.480
D008310|C07.793.494
D014096|C07.650.800.850	C07.793.700.850	C16.131.850.800.850
D003398|C05.116.099.370.894.232	C05.660.207.240	C05.660.906.364	C16.131.621.207.240	C16.131.621.906.364
D013576|C05.116.099.370.894.819	C05.660.585.800	C05.660.906.819	C16.131.621.585.800	C16.131.621.906.819
D006215|C05.330.610
D013576|C05.116.099.370.894.819	C05.660.585.800	C05.660.906.819	C16.131.621.585.800	C16.131.621.906.819
