D002875|A11.284.187	A11.284.430.106.279.345.190
D057130|C11.270.516	C11.768.364
D058499|C11.768.585.658
D001766|C10.597.751.941.162	C11.966.075	C23.888.592.763.941.162
D009759|C10.292.562.675	C11.590.400
D012160|A09.371.729
D009759|C10.292.562.675	C11.590.400
D012816|C23.888
D007640|C11.204.627
D002386|C11.510.245
D005654|A09.371.729.313
D009123|C10.597.613.575	C23.888.592.608.575
D005123|A01.456.505.420	A09.371
D012160|A09.371.729
D055213|A09.371.670.500	A09.371.729.887
D006212|C10.597.606.762.300	C23.888.592.604.764.300
D004194|C23.550.288
D012030|C11.744
D009759|C10.292.562.675	C11.590.400
