D002875|A11.284.187	A11.284.430.106.279.345.190
D004829|C10.228.140.490.375
D012640|C10.597.742	C23.888.592.742
D003294|C10.597.742.571	C23.888.592.742.571
D003294|C10.597.742.571	C23.888.592.742.571
D003294|C10.597.742.571	C23.888.592.742.571
D009474|A08.675	A11.671
D049229|A08.675.256.200	A11.284.180.225.169	A11.671.240.169
D012640|C10.597.742	C23.888.592.742
D049229|A08.675.256.200	A11.284.180.225.169	A11.671.240.169
D012640|C10.597.742	C23.888.592.742
D012640|C10.597.742	C23.888.592.742
D004832|C10.228.140.490.375.260	C10.228.140.490.493.125
D004831|C10.228.140.490.375.130	C10.228.140.490.493.063
D003294|C10.597.742.571	C23.888.592.742.571
D004198|C23.550.291.687
