D002875|A11.284.187	A11.284.430.106.279.345.190
D014605|C11.941.879
D003872|C17.800.174
D012507|C15.604.515.827
D007596|A02.835.583
D005123|A01.456.505.420	A09.371
D004194|C23.550.288
D004194|C23.550.288
D012507|C15.604.515.827
D004194|C23.550.288
D001766|C10.597.751.941.162	C11.966.075	C23.888.592.763.941.162
D007500|C11.941.375.385	C11.941.879.780.880.448
D005076|C17.800.257
D013262|C07.465.864.500	C17.800.174.600.900	C17.800.229.400.683	C17.800.865.475.683	C20.543.206.380.900	C25.100.468.380.900
D001168|C05.550.114
D005123|A01.456.505.420	A09.371
D007596|A02.835.583
D007592|C05.550
D007500|C11.941.375.385	C11.941.879.780.880.448
D004194|C23.550.288
D007500|C11.941.375.385	C11.941.879.780.880.448
D004194|C23.550.288
D006973|C14.907.489
D013577|C23.550.288.500
D003643|C23.550.260
D006225|A01.378.800.667
D014953|A01.378.800.667.715
D015354|C10.597.751.941.905	C11.966.905	C23.888.592.763.941.848
D004194|C23.550.288
D003638|C09.218.458.341.186	C10.597.751.418.341.186	C23.888.592.763.393.341.186
D020434|C10.292.150
D003389|C10.292
D014605|C11.941.879
D001168|C05.550.114
D000843|A02.835.583.378.062
D004194|C23.550.288
D003389|C10.292
D003560|C04.182	C23.300.306
D004194|C23.550.288
D004194|C23.550.288
D014034|A01.378.610.250.300.792
D012507|C15.604.515.827
D005121|A01.378
D014953|A01.378.800.667.715
D007717|A01.378.610.450
D000842|A01.378.610.250.149
D015866|C11.941.879.780.900
D005123|A01.456.505.420	A09.371
D000072281|C15.604.338
D009461|C10.597	C23.888.592
D012507|C15.604.515.827
D014605|C11.941.879
D012507|C15.604.515.827
D001168|C05.550.114
D013710|A02.880
D005877|C05.116.099.492	C05.116.132.479	C19.700.355.528
D001168|C05.550.114
D015866|C11.941.879.780.900
D005123|A01.456.505.420	A09.371
D014947|C26
D005076|C17.800.257
D012160|A09.371.729
D015864|C11.941.879.780
D014606|C11.941.879.780.880
D018917|C10.292.700.600	C11.640.643	C14.907.601
D014652|C14.907
D005123|A01.456.505.420	A09.371
D002386|C11.510.245
D005901|C11.525.381
D008269|C11.768.585.439.245
D010211|C10.292.700.900	C11.640.710
D001168|C05.550.114
D005076|C17.800.257
D001171|C05.550.114.122	C05.799.056	C17.300.775.049	C20.111.198
D012507|C15.604.515.827
D001171|C05.550.114.122	C05.799.056	C17.300.775.049	C20.111.198
D007871|C17.800.893.592
D006099|C15.604.515.292	C23.550.382
D005183|C23.888.338
D005076|C17.800.257
D007249|C23.550.470
D014605|C11.941.879
D003872|C17.800.174
D009092|A10.615.550
D041981|A03.556
D006099|C15.604.515.292	C23.550.382
D004194|C23.550.288
D007596|A02.835.583
D003424|C06.405.205.731.500	C06.405.469.432.500
D004194|C23.550.288
D007422|A03.556.124
D007249|C23.550.470
D006099|C15.604.515.292	C23.550.382
D009000|A11.118.637.555.652	A11.148.580	A11.627.624	A11.733.547	A15.145.229.637.555.652	A15.378.316.580	A15.382.490.555.652	A15.382.670.547	A15.382.680.547
D002477|A11
D005877|C05.116.099.492	C05.116.132.479	C19.700.355.528
D015622|A11.329.372.300	A11.627.482.300	A11.733.397.300	A15.382.670.522.300	A15.382.680.397.300
D012507|C15.604.515.827
D013577|C23.550.288.500
D007871|C17.800.893.592
D006099|C15.604.515.292	C23.550.382
D012640|C10.597.742	C23.888.592.742
D000013|C16.131
D001921|A08.186.211
D012507|C15.604.515.827
D003424|C06.405.205.731.500	C06.405.469.432.500
D014605|C11.941.879
D007500|C11.941.375.385	C11.941.879.780.880.448
D002386|C11.510.245
D005901|C11.525.381
D008269|C11.768.585.439.245
D010211|C10.292.700.900	C11.640.710
D013581|C04.182.867
D052256|C05.651.869	C26.874.800
D012883|C17.800.893
D000843|A02.835.583.378.062
D004194|C23.550.288
D012507|C15.604.515.827
