D002875|A11.284.187	A11.284.430.106.279.345.190
D004535|C14.907.454.240	C15.378.463.515.240	C16.131.831.428	C16.320.850.260	C17.300.200.310	C17.800.804.428	C17.800.827.260
D010518|C07.465.714.533
D004535|C14.907.454.240	C15.378.463.515.240	C16.131.831.428	C16.320.850.260	C17.300.200.310	C17.800.804.428	C17.800.827.260
D010520|C07.465.714.533.161
D016388|C07.465.714.804	C07.793.870
D025241|C05.116.900.853.625	C05.550.114.865
D005385|A01.378.800.667.430
D007866|A01.378.610.500
D043183|C06.405.469.158.272.608
D005334|C23.888.119.344
D009369|C04
D009396|C04.557.435.595	C04.588.945.947.535.585	C04.700.900	C12.758.820.750.585	C12.777.419.473.585	C13.351.937.820.535.585	C13.351.968.419.473.585	C16.320.700.900
D012600|C05.116.900.800.875
D010518|C07.465.714.533
D010520|C07.465.714.533.161
D005889|C07.465.714.258.447	C07.465.714.354.625
D009369|C04
D014599|A05.360.319.679
D001940|A01.236
D003106|A03.556.124.526.356	A03.556.249.249.356
D008214|A11.118.637.555.567	A15.145.229.637.555.567	A15.382.490.555.567
D005889|C07.465.714.258.447	C07.465.714.354.625
D005884|C07.465.625.446	C07.465.714.258.250	C23.550.414.922.500
D016388|C07.465.714.804	C07.793.870
D006552|C23.300.707.374.875
D043183|C06.405.469.158.272.608
D012600|C05.116.900.800.875
D025241|C05.116.900.853.625	C05.550.114.865
D007593|C05.550.521
D004550|A01.378.800.420
D007717|A01.378.610.450
D018771|C05.550.091	C23.888.592.612.094
D007593|C05.550.521
D004535|C14.907.454.240	C15.378.463.515.240	C16.131.831.428	C16.320.850.260	C17.300.200.310	C17.800.804.428	C17.800.827.260
D009369|C04
D009369|C04
D008168|A04.411
D001940|A01.236
D014566|A05
D003106|A03.556.124.526.356	A03.556.249.249.356
D009369|C04
