D002875|A11.284.187	A11.284.430.106.279.345.190
D005145|A01.456.505
D005094|C11.675.349
D015459|C04.557.337.428.580.100	C15.604.515.560.575.100	C20.683.515.528.582.100
D006225|A01.378.800.667
D005528|A01.378.610.250
D001921|A08.186.211
D012600|C05.116.900.800.875
D008339|C04.588.149.721.450.583	C05.116.231.754.450.583	C05.500.499.583	C05.500.607.442	C07.320.515.583	C07.320.610.583
D007889|C04.557.450.590.450
D006225|A01.378.800.667
D001763|C11.338.204
D006212|C10.597.606.762.300	C23.888.592.604.764.300
D005094|C11.675.349
D014973|C18.452.584.750
D012600|C05.116.900.800.875
D005094|C11.675.349
D001763|C11.338.204
D005528|A01.378.610.250
D007889|C04.557.450.590.450
