D002875|A11.284.187	A11.284.430.106.279.345.190
D009084|C16.320.565.202.715.650	C16.320.565.595.600.650	C17.300.550.575.650	C18.452.648.202.715.650	C18.452.648.595.600.650
D012174|C11.270.684	C11.768.585.658.500	C16.320.290.684
D009755|C11.966.671
D055213|A09.371.670.500	A09.371.729.887
D012174|C11.270.684	C11.768.585.658.500	C16.320.290.684
D000013|C16.131
D004194|C23.550.288
D009755|C11.966.671
D015354|C10.597.751.941.905	C11.966.905	C23.888.592.763.941.848
D055213|A09.371.670.500	A09.371.729.887
