D002875|A11.284.187	A11.284.430.106.279.345.190
D013701|A02.835.232.781.885
D003051|A09.246.300.246
D003731|C07.793.720.210
D007805|C10.597.606.150.500.550	C23.888.592.604.150.500.550
D008046|A01.456.505.631.515	A14.549.336
D000013|C16.131
D003638|C09.218.458.341.186	C10.597.751.418.341.186	C23.888.592.763.393.341.186
D004195|C22.232
D003051|A09.246.300.246
D001369|A08.675.542.145	A11.284.180.075	A11.671.137	A11.671.501.145
D013136|A08.340.390.800	A08.800.350.800	A08.800.800.120.910.120.800	A09.246.300.246.900
D009474|A08.675	A11.671
D005207|C10.597.613.250	C23.888.592.608.250
D009474|A08.675	A11.671
D013569|A08.850	A11.284.149.165.420.780
D006199|A08.675.650.250.250	A08.675.650.915.750.600.350.350	A08.800.950.750.600.350.350	A09.246.300.246.577.325.315	A11.671.650.250.250	A11.671.650.915.750.600.350.350
D009474|A08.675	A11.671
D003051|A09.246.300.246
D013136|A08.340.390.800	A08.800.350.800	A08.800.800.120.910.120.800	A09.246.300.246.900
D009474|A08.675	A11.671
D006198|A08.675.650.250	A08.675.650.915.750.600.350	A08.800.950.750.600.350	A09.246.300.246.577.325	A11.671.650.250	A11.671.650.915.750.600.350
D003638|C09.218.458.341.186	C10.597.751.418.341.186	C23.888.592.763.393.341.186
D003051|A09.246.300.246
D003731|C07.793.720.210
