D002875|A11.284.187	A11.284.430.106.279.345.190
D005121|A01.378
D020820|C10.228.662.262	C10.597.350	C23.888.592.350
D009422|C10
D002819|C10.228.662.262.249	C10.597.350.250	C23.888.592.350.250
D004194|C23.550.288
D002819|C10.228.662.262.249	C10.597.350.250	C23.888.592.350.250
D018450|C23.550.291.656
D001921|A08.186.211
D003342|A08.186.211.200.885.287.249.487
D020734|C10.228.140.079.862	C10.228.662.600
D001921|A08.186.211
D003342|A08.186.211.200.885.287.249.487
D001479|A08.186.211.200.885.287.249
D002819|C10.228.662.262.249	C10.597.350.250	C23.888.592.350.250
D003342|A08.186.211.200.885.287.249.487
D004487|C23.888.277
