D002875|A11.284.187	A11.284.430.106.279.345.190
D003483|C16.320.850.180	C17.300.230	C17.800.827.180
D004194|C23.550.288
D005145|A01.456.505
D006225|A01.378.800.667
D005528|A01.378.610.250
D007596|A02.835.583
D060726|A01.923
D004535|C14.907.454.240	C15.378.463.515.240	C16.131.831.428	C16.320.850.260	C17.300.200.310	C17.800.804.428	C17.800.827.260
D008168|A04.411
D014566|A05
D013577|C23.550.288.500
D008168|A04.411
D014551|A05.810
D055090|C05.182.895.500	C08.907.796.500	C16.131.621.953.500	C17.300.182.895.500
D006548|C23.300.707.500
D003643|C23.550.260
D012131|C08.618.846
D002319|A07
D000071079|C14.907.137.825
D054092|C14.240.400.560.375.258	C14.280.400.560.375.258	C16.131.240.400.560.375.258
D004240|C01.539.463.199.750	C06.405.205.282.750	C23.300.415
D006984|C23.300.775
D014551|A05.810
D004240|C01.539.463.199.750	C06.405.205.282.750	C23.300.415
D006869|C12.777.419.307	C13.351.968.419.307
D007593|C05.550.521
D009123|C10.597.613.575	C23.888.592.608.575
D005546|A01.456.505.580
D003483|C16.320.850.180	C17.300.230	C17.800.827.180
D004194|C23.550.288
D003483|C16.320.850.180	C17.300.230	C17.800.827.180
D006197|A17.360
D006119|A01.923.047.365
D006548|C23.300.707.500
D011656|C08.381.495.389.750
D055090|C05.182.895.500	C08.907.796.500	C16.131.621.953.500	C17.300.182.895.500
D012818|C23.888.852
D002319|A07
D014552|C01.539.895	C12.777.892	C13.351.968.892
D014024|A10
D004240|C01.539.463.199.750	C06.405.205.282.750	C23.300.415
D012005|C06.405.469.860.800	C23.300.842.624.500
D006972|C05.116.099.370.231.480	C05.660.207.231.480	C16.131.621.207.231.480
D002610|A01.456.505.173	A14.194
D063173|C05.500.460.827	C05.660.207.540.460.827	C07.320.440.827	C07.320.610.827	C07.650.500.460.827	C16.131.621.207.540.460.827	C16.131.850.500.460.827
D016638|C23.550.291.625
D012131|C08.618.846
D004194|C23.550.288
D012816|C23.888
D003483|C16.320.850.180	C17.300.230	C17.800.827.180
D008168|A04.411
D003483|C16.320.850.180	C17.300.230	C17.800.827.180
D004646|C23.550.325
D011656|C08.381.495.389.750
D000783|C14.907.055
D014551|A05.810
D005109|A11.284.295.310
D005347|A11.329.228
D014024|A10
D004194|C23.550.288
D001261|C08.381.730
D008168|A04.411
D007422|A03.556.124
D014551|A05.810
D004194|C23.550.288
D013577|C23.550.288.500
D008382|C05.116.099.674	C14.240.400.725	C14.280.400.725	C16.131.077.550	C16.131.240.400.720	C16.320.540	C17.300.500
D008844|C05.500.460.457	C05.660.207.540.460.457	C07.320.440.457	C07.650.500.460.457	C16.131.621.207.540.460.457	C16.131.850.500.460.457
D006972|C05.116.099.370.231.480	C05.660.207.231.480	C16.131.621.207.231.480
D063173|C05.500.460.827	C05.660.207.540.460.827	C07.320.440.827	C07.320.610.827	C07.650.500.460.827	C16.131.621.207.540.460.827	C16.131.850.500.460.827
D000071079|C14.907.137.825
D054092|C14.240.400.560.375.258	C14.280.400.560.375.258	C16.131.240.400.560.375.258
D055092|C05.182.310	C08.360.563	C09.400.563	C16.131.621.568	C17.300.182.310
D055090|C05.182.895.500	C08.907.796.500	C16.131.621.953.500	C17.300.182.895.500
D055091|C05.182.895.249	C08.127.719.500	C16.131.621.953.249	C17.300.182.895.249
D004646|C23.550.325
D006548|C23.300.707.500
D005764|C06.405.117.119.500.484
D004240|C01.539.463.199.750	C06.405.205.282.750	C23.300.415
D011707|C06.405.748.340.690
D006119|A01.923.047.365
D006869|C12.777.419.307	C13.351.968.419.307
D007593|C05.550.521
D020405|A17.815.180
D009123|C10.597.613.575	C23.888.592.608.575
