D002875|A11.284.187	A11.284.430.106.279.345.190
D001921|A08.186.211
D001259|C10.597.350.090	C23.888.592.350.090
D012640|C10.597.742	C23.888.592.742
D000013|C16.131
D002555|A12.207.270.210
D009461|C10.597	C23.888.592
D001259|C10.597.350.090	C23.888.592.350.090
D012640|C10.597.742	C23.888.592.742
D012640|C10.597.742	C23.888.592.742
D001259|C10.597.350.090	C23.888.592.350.090
D017825|C10.228.140.163.100.362.375	C10.228.140.695.625.375	C10.314.400.375	C10.574.500.300	C16.320.400.150	C16.320.565.189.362.375	C18.452.132.100.362.375	C18.452.648.189.362.375
D004194|C23.550.288
D004194|C23.550.288
D017825|C10.228.140.163.100.362.375	C10.228.140.695.625.375	C10.314.400.375	C10.574.500.300	C16.320.400.150	C16.320.565.189.362.375	C18.452.132.100.362.375	C18.452.648.189.362.375
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D058627|C05.660.207.536	C10.500.507.400.249	C16.131.621.207.532	C16.131.666.507.400.249
D017825|C10.228.140.163.100.362.375	C10.228.140.695.625.375	C10.314.400.375	C10.574.500.300	C16.320.400.150	C16.320.565.189.362.375	C18.452.132.100.362.375	C18.452.648.189.362.375
D044342|C18.654.521
D004392|C05.116.099.343	C16.320.240	C19.297
D013851|C23.888.144.828
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D009362|C04.697.650	C23.550.727.650
D006552|C23.300.707.374.875
D009123|C10.597.613.575	C23.888.592.608.575
D012640|C10.597.742	C23.888.592.742
D001259|C10.597.350.090	C23.888.592.350.090
D020233|C10.597.404	C23.888.592.413
D014556|A12.207.927
