D002875|A11.284.187	A11.284.430.106.279.345.190
D012174|C11.270.684	C11.768.585.658.500	C16.320.290.684
D009755|C11.966.671
D005123|A01.456.505.420	A09.371
D006225|A01.378.800.667
D005076|C17.800.257
D012160|A09.371.729
D012174|C11.270.684	C11.768.585.658.500	C16.320.290.684
D012174|C11.270.684	C11.768.585.658.500	C16.320.290.684
D012174|C11.270.684	C11.768.585.658.500	C16.320.290.684
D012174|C11.270.684	C11.768.585.658.500	C16.320.290.684
D004194|C23.550.288
D012174|C11.270.684	C11.768.585.658.500	C16.320.290.684
D012174|C11.270.684	C11.768.585.658.500	C16.320.290.684
D004195|C22.232
D015354|C10.597.751.941.905	C11.966.905	C23.888.592.763.941.848
D012160|A09.371.729
D012160|A09.371.729
D012162|C11.270.612	C11.768.585
D009755|C11.966.671
