D002875|A11.284.187	A11.284.430.106.279.345.190
D003967|C23.888.821.214
D003550|C06.689.202	C08.381.187	C16.320.190	C16.614.213
D001769|A12.207.152	A15.145
D001853|A15.382.216
D008214|A11.118.637.555.567	A15.145.229.637.555.567	A15.382.490.555.567
D008214|A11.118.637.555.567	A15.145.229.637.555.567	A15.382.490.555.567
D003550|C06.689.202	C08.381.187	C16.320.190	C16.614.213
D044967|A12.207.152.846	A15.145.846
D044342|C18.654.521
D002889|A11.284.187.520.300.235.245
D003967|C23.888.821.214
