D002875|A11.284.187	A11.284.430.106.279.345.190
D009123|C10.597.613.575	C23.888.592.608.575
D013577|C23.550.288.500
D004550|A01.378.800.420
D014953|A01.378.800.667.715
D009216|C11.744.636
D003398|C05.116.099.370.894.232	C05.660.207.240	C05.660.906.364	C16.131.621.207.240	C16.131.621.906.364
D009362|C04.697.650	C23.550.727.650
D005183|C23.888.338
D009123|C10.597.613.575	C23.888.592.608.575
D001921|A08.186.211
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D009123|C10.597.613.575	C23.888.592.608.575
D012640|C10.597.742	C23.888.592.742
D006972|C05.116.099.370.231.480	C05.660.207.231.480	C16.131.621.207.231.480
D013285|C10.292.562.887	C11.590.810
D008310|C07.793.494
D054119|C05.660.585.174	C16.131.621.585.174
D005413|C05.330.488.655.250	C05.330.495.681.250	C05.660.585.512.380.813.250	C16.131.621.585.512.500.681.250
D012600|C05.116.900.800.875
D005347|A11.329.228
D004194|C23.550.288
D002843|A11.284.430.106.279.345.190.160.180
D005183|C23.888.338
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D006972|C05.116.099.370.231.480	C05.660.207.231.480	C16.131.621.207.231.480
D013285|C10.292.562.887	C11.590.810
D008265|C07.465.525.480	C07.650.525.480	C16.131.850.525.480
D008310|C07.793.494
D012600|C05.116.900.800.875
D054119|C05.660.585.174	C16.131.621.585.174
D005413|C05.330.488.655.250	C05.330.495.681.250	C05.660.585.512.380.813.250	C16.131.621.585.512.500.681.250
D009123|C10.597.613.575	C23.888.592.608.575
D008607|C10.597.606.360	C23.888.592.604.646
D012640|C10.597.742	C23.888.592.742
D001921|A08.186.211
D003129|A13.242
