D012871|C17.800
D005121|A01.378
D004194|C23.550.288
D005121|A01.378
D013848|A01.378.610.750
D007866|A01.378.610.500
D013848|A01.378.610.750
D018232|C04.557.450.590.550.660.665	C04.557.450.795.550.660.665
D012878|C04.588.805	C17.800.882
D002280|C04.557.470.200.165	C04.557.470.565.165
D009375|C04.557.470
D004817|A10.272.497	A17.815.250
D004848|A10.272
D013848|A01.378.610.750
D018232|C04.557.450.590.550.660.665	C04.557.450.795.550.660.665
