D002875|A11.284.187	A11.284.430.106.279.345.190
D009123|C10.597.613.575	C23.888.592.608.575
D012640|C10.597.742	C23.888.592.742
D001921|A08.186.211
D066127|A08.186.211.204	A08.186.854.880
D044342|C18.654.521
D013285|C10.292.562.887	C11.590.810
D012640|C10.597.742	C23.888.592.742
D009123|C10.597.613.575	C23.888.592.608.575
D009207|C10.597.350.500	C23.888.592.350.500
D001921|A08.186.211
D004628|A16
D009474|A08.675	A11.671
D020547|A08.186.211.140.650
D004195|C22.232
D006972|C05.116.099.370.231.480	C05.660.207.231.480	C16.131.621.207.231.480
D013285|C10.292.562.887	C11.590.810
D009123|C10.597.613.575	C23.888.592.608.575
D008607|C10.597.606.360	C23.888.592.604.646
D012640|C10.597.742	C23.888.592.742
D001921|A08.186.211
