D002875|A11.284.187	A11.284.430.106.279.345.190
D006197|A17.360
D002754|C08.460.171	C08.695.271	C09.603.171	C16.131.740.271
D002972|C05.500.460.185	C05.660.207.540.460.185	C07.320.440.185	C07.465.525.185	C07.650.500.460.185	C07.650.525.185	C16.131.621.207.540.460.185	C16.131.850.500.460.185	C16.131.850.525.185
D006831|C13.703.610
D013577|C23.550.288.500
D002754|C08.460.171	C08.695.271	C09.603.171	C16.131.740.271
D006831|C13.703.610
D005546|A01.456.505.580
D013961|A06.300.900
D014024|A10
D013961|A06.300.900
D003409|C05.116.099.343.347	C05.116.132.256	C16.320.240.625	C19.297.155	C19.874.482.281
D050033|C16.131.894	C19.874.689
D002972|C05.500.460.185	C05.660.207.540.460.185	C07.320.440.185	C07.465.525.185	C07.650.500.460.185	C07.650.525.185	C16.131.621.207.540.460.185	C16.131.850.500.460.185	C16.131.850.525.185
D002754|C08.460.171	C08.695.271	C09.603.171	C16.131.740.271
D003409|C05.116.099.343.347	C05.116.132.256	C16.320.240.625	C19.297.155	C19.874.482.281
D002972|C05.500.460.185	C05.660.207.540.460.185	C07.320.440.185	C07.465.525.185	C07.650.500.460.185	C07.650.525.185	C16.131.621.207.540.460.185	C16.131.850.500.460.185	C16.131.850.525.185
D006197|A17.360
D050033|C16.131.894	C19.874.689
D013961|A06.300.900
D013961|A06.300.900
D014024|A10
D050033|C16.131.894	C19.874.689
D002972|C05.500.460.185	C05.660.207.540.460.185	C07.320.440.185	C07.465.525.185	C07.650.500.460.185	C07.650.525.185	C16.131.621.207.540.460.185	C16.131.850.500.460.185	C16.131.850.525.185
D002754|C08.460.171	C08.695.271	C09.603.171	C16.131.740.271
D003409|C05.116.099.343.347	C05.116.132.256	C16.320.240.625	C19.297.155	C19.874.482.281
D050033|C16.131.894	C19.874.689
D002972|C05.500.460.185	C05.660.207.540.460.185	C07.320.440.185	C07.465.525.185	C07.650.500.460.185	C07.650.525.185	C16.131.621.207.540.460.185	C16.131.850.500.460.185	C16.131.850.525.185
D013577|C23.550.288.500
D004715|C13.351.500.163
D006197|A17.360
D002754|C08.460.171	C08.695.271	C09.603.171	C16.131.740.271
D002972|C05.500.460.185	C05.660.207.540.460.185	C07.320.440.185	C07.465.525.185	C07.650.500.460.185	C07.650.525.185	C16.131.621.207.540.460.185	C16.131.850.500.460.185	C16.131.850.525.185
D006831|C13.703.610
