D002875|A11.284.187	A11.284.430.106.279.345.190
D035583|C23.550.291.906
D006325|A07.541.358
D001919|C14.280.067.319	C23.550.073.300
D013575|C10.597.606.358.800.600	C23.888.592.604.359.800.600
D003643|C23.550.260
D001919|C14.280.067.319	C23.550.073.300
D006332|C14.280.195	C23.300.775.250
D006333|C14.280.434
D006325|A07.541.358
D018880|C14.280.067.325.250	C14.280.123.375.250	C23.550.073.325.050
D006325|A07.541.358
D004194|C23.550.288
D000686|C18.452.845.500
D006321|A07.541
D012804|C14.280.067.093.249	C14.280.067.558.536	C14.280.123.500.536	C23.550.073.093.249	C23.550.073.425.440
D001281|C14.280.067.198	C23.550.073.198
D006325|A07.541.358
D006352|A07.541.560
D003643|C23.550.260
D003643|C23.550.260
D003643|C23.550.260
D006325|A07.541.358
D012804|C14.280.067.093.249	C14.280.067.558.536	C14.280.123.500.536	C23.550.073.093.249	C23.550.073.425.440
D006321|A07.541
D001281|C14.280.067.198	C23.550.073.198
D012804|C14.280.067.093.249	C14.280.067.558.536	C14.280.123.500.536	C23.550.073.093.249	C23.550.073.425.440
D006321|A07.541
D018880|C14.280.067.325.250	C14.280.123.375.250	C23.550.073.325.050
D004695|C14.280.238.281
