D002875|A11.284.187	A11.284.430.106.279.345.190
D017880|C05.660.585	C16.131.621.585
D007859|C10.597.606.150.550	C23.888.592.604.150.550
D006225|A01.378.800.667
D005530|C05.330
D013576|C05.116.099.370.894.819	C05.660.585.800	C05.660.906.819	C16.131.621.585.800	C16.131.621.906.819
D006321|A07.541
D003638|C09.218.458.341.186	C10.597.751.418.341.186	C23.888.592.763.393.341.186
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D004392|C05.116.099.343	C16.320.240	C19.297
D059327|C05.660.585.262	C16.131.621.585.262
D005854|A05.360.490	A11.497
D004194|C23.550.288
D004194|C23.550.288
D013577|C23.550.288.500
D004195|C22.232
D013577|C23.550.288.500
D000013|C16.131
D059327|C05.660.585.262	C16.131.621.585.262
D004392|C05.116.099.343	C16.320.240	C19.297
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D004195|C22.232
D005121|A01.378
D050276|A02.835.232.087.319
D013576|C05.116.099.370.894.819	C05.660.585.800	C05.660.906.819	C16.131.621.585.800	C16.131.621.906.819
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D005552|A13.395
D004628|A16
D004392|C05.116.099.343	C16.320.240	C19.297
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
