D002875|A11.284.187	A11.284.430.106.279.345.190
D013576|C05.116.099.370.894.819	C05.660.585.800	C05.660.906.819	C16.131.621.585.800	C16.131.621.906.819
D008850|C11.250.566	C16.131.384.666
D047708|C04.557.450.565.540	C17.300.680.540
D006222|C04.445
D013576|C05.116.099.370.894.819	C05.660.585.800	C05.660.906.819	C16.131.621.585.800	C16.131.621.906.819
D041981|A03.556
D000013|C16.131
D003398|C05.116.099.370.894.232	C05.660.207.240	C05.660.906.364	C16.131.621.207.240	C16.131.621.906.364
D019291|A01.456.830	A02.835.232.781.750
D005146|C23.300.505
D061085|C10.500.034	C16.131.666.034	C23.300.008
D003103|C11.250.110	C11.270.147	C16.131.384.282
D008850|C11.250.566	C16.131.384.666
D013576|C05.116.099.370.894.819	C05.660.585.800	C05.660.906.819	C16.131.621.585.800	C16.131.621.906.819
D006225|A01.378.800.667
D005528|A01.378.610.250
D007889|C04.557.450.590.450
D034841|A01.923.047.025
D009130|A02.633.570	A10.690.467
D006222|C04.445
D008527|C04.557.465.625.600.380.515	C04.557.465.625.600.590.500	C04.557.470.670.380.515	C04.557.470.670.590.500	C04.557.580.625.600.380.515	C04.557.580.625.600.590.500
D002280|C04.557.470.200.165	C04.557.470.565.165
D008527|C04.557.465.625.600.380.515	C04.557.465.625.600.590.500	C04.557.470.670.380.515	C04.557.470.670.590.500	C04.557.580.625.600.380.515	C04.557.580.625.600.590.500
D001478|C04.182.089.530.690.150	C04.557.470.200.165.150	C04.557.470.565.165.150	C04.700.175	C05.116.099.105	C05.500.470.690.150	C07.320.450.670.130	C16.131.077.130	C16.320.700.175
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D003398|C05.116.099.370.894.232	C05.660.207.240	C05.660.906.364	C16.131.621.207.240	C16.131.621.906.364
D001842|A02.835.232	A10.165.265
D013576|C05.116.099.370.894.819	C05.660.585.800	C05.660.906.819	C16.131.621.585.800	C16.131.621.906.819
D001763|C11.338.204
D002386|C11.510.245
D003103|C11.250.110	C11.270.147	C16.131.384.282
D007498|A09.371.060.450	A09.371.894.513
D002829|A09.371.894.223
D008161|A01.923.176.519
D013577|C23.550.288.500
D014024|A10
D001769|A12.207.152	A15.145
D012463|A12.200.666
D014024|A10
D004628|A16
D003398|C05.116.099.370.894.232	C05.660.207.240	C05.660.906.364	C16.131.621.207.240	C16.131.621.906.364
D005146|C23.300.505
D008850|C11.250.566	C16.131.384.666
D003103|C11.250.110	C11.270.147	C16.131.384.282
D006197|A17.360
D005123|A01.456.505.420	A09.371
D006222|C04.445
D047708|C04.557.450.565.540	C17.300.680.540
D003398|C05.116.099.370.894.232	C05.660.207.240	C05.660.906.364	C16.131.621.207.240	C16.131.621.906.364
D005123|A01.456.505.420	A09.371
D002610|A01.456.505.173	A14.194
D012782|A01.378.800.750
D005121|A01.378
D006628|C17.800.329.750	C23.888.971.468
D061085|C10.500.034	C16.131.666.034	C23.300.008
D006849|C10.228.140.602
D065705|C05.660.207.536.500	C10.500.507.400.249.500	C16.131.621.207.532.500	C16.131.666.507.400.249.500
D058627|C05.660.207.536	C10.500.507.400.249	C16.131.621.207.532	C16.131.666.507.400.249
D065706|C10.500.507.500.500	C16.131.666.507.500.500
D001139|C10.500.680.291	C16.131.666.680.291
D009369|C04
