D002875|A11.284.187	A11.284.430.106.279.345.190
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D004392|C05.116.099.343	C16.320.240	C19.297
D012640|C10.597.742	C23.888.592.742
D013577|C23.550.288.500
D008607|C10.597.606.360	C23.888.592.604.646
D004194|C23.550.288
D004392|C05.116.099.343	C16.320.240	C19.297
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D004423|A01.456.313	A09.246
D013285|C10.292.562.887	C11.590.810
D007805|C10.597.606.150.500.550	C23.888.592.604.150.500.550
