D002875|A11.284.187	A11.284.430.106.279.345.190
D006956|C11.744.479
D005123|A01.456.505.420	A09.371
D001112|C11.204.299.070
D000013|C16.131
D011680|A09.371.060.450.780	A09.371.894.513.780
D003315|A09.371.060.217
D003315|A09.371.060.217
D006956|C11.744.479
D005123|A01.456.505.420	A09.371
D006956|C11.744.479
D004194|C23.550.288
D002881|A11.284.187.520.300.325.360
D002999|A11.251.353
D008850|C11.250.566	C16.131.384.666
D003315|A09.371.060.217
D005123|A01.456.505.420	A09.371
D003318|C11.204.299
D006956|C11.744.479
