D002875|A11.284.187	A11.284.430.106.279.345.190
D005923|C12.777.419.570.363.660	C13.351.968.419.570.363.640
D009404|C12.777.419.630.643	C13.351.968.419.630.643
D005923|C12.777.419.570.363.660	C13.351.968.419.570.363.640
D050199|A05.810.453.324.359.372.650	A05.810.453.736.520.720	A11.436.720
D004195|C22.232
D003560|C04.182	C23.300.306
D002196|A07.015.461.165
D050199|A05.810.453.324.359.372.650	A05.810.453.736.520.720	A11.436.720
D009404|C12.777.419.630.643	C13.351.968.419.630.643
D005923|C12.777.419.570.363.660	C13.351.968.419.570.363.640
