D002875|A11.284.187	A11.284.430.106.279.345.190
D035583|C23.550.291.906
D008168|A04.411
D004194|C23.550.288
D003593|A11.284.430.214
D003490|C23.888.248
D059246|C08.618.961	C23.888.852.944
D002477|A11
D058628|A11.329.228.975	A11.620.520.500
D008264|A11.329.372	A11.627.482	A11.733.397	A15.382.670.522	A15.382.680.397
D012120|C08.618
D003643|C23.550.260
D012131|C08.618.846
D005355|C23.550.355
D016676|A11.329.372.600	A11.627.482.600	A11.733.397.600	A15.382.670.522.600	A15.382.680.397.600
D003643|C23.550.260
D008171|C08.381
D017563|C08.381.483
D003371|C08.618.248	C23.888.852.293
D002637|C23.888.592.612.233
D017563|C08.381.483
D011658|C08.381.765
D016720|C01.703.770
D003141|C01.539.221
D056809|A04.411.715.100	A11.436.081
D064048|A11.284.430.214.190.750.585.580	A11.284.430.214.190.750.820.500.750
D008171|C08.381
D020151|C15.378.100.100.690	C15.378.147.880	C15.378.925.795	C16.320.099.690
D008171|C08.381
D054990|C08.381.483.487.500	C08.381.765.500
D011658|C08.381.765
D004417|C08.618.326	C23.888.852.371
D003371|C08.618.248	C23.888.852.293
D010005|C05.116.758	C05.550.684
D011658|C08.381.765
D054990|C08.381.483.487.500	C08.381.765.500
D011658|C08.381.765
D004417|C08.618.326	C23.888.852.371
D003371|C08.618.248	C23.888.852.293
D011658|C08.381.765
D056809|A04.411.715.100	A11.436.081
D005355|C23.550.355
D002477|A11
D011658|C08.381.765
D005355|C23.550.355
D004417|C08.618.326	C23.888.852.371
D059246|C08.618.961	C23.888.852.944
D004194|C23.550.288
D005183|C23.888.338
D004417|C08.618.326	C23.888.852.371
D006965|C23.550.444
D011649|C08.381.719
D022161|A11.284.430.214.190.875.190.880
D056809|A04.411.715.100	A11.436.081
D017563|C08.381.483
D003593|A11.284.430.214
D011665|C14.280.484.660
D017563|C08.381.483
D008171|C08.381
D008171|C08.381
D011649|C08.381.719
D008171|C08.381
D005183|C23.888.338
D059246|C08.618.961	C23.888.852.944
D004417|C08.618.326	C23.888.852.371
D011649|C08.381.719
D005122|A12.383
D056809|A04.411.715.100	A11.436.081
D008264|A11.329.372	A11.627.482	A11.733.397	A15.382.670.522	A15.382.680.397
D056809|A04.411.715.100	A11.436.081
D011658|C08.381.765
D005355|C23.550.355
D004194|C23.550.288
D010005|C05.116.758	C05.550.684
D003490|C23.888.248
D008168|A04.411
