D002875|A11.284.187	A11.284.430.106.279.345.190
D009436|C10.500.680	C16.131.666.680
D000013|C16.131
D006330|C14.240.400	C14.280.400	C16.131.240.400
D009436|C10.500.680	C16.131.666.680
D016137|C10.500.680.800.730	C16.131.666.680.800.730
D008591|C10.500.680.610	C16.131.666.680.610
D008591|C10.500.680.610	C16.131.666.680.610
D000757|C10.500.680.196	C16.131.085.197	C16.131.666.680.196
D016136|C10.500.680.800.750	C16.131.666.680.800.750
D016135|C10.500.680.800	C16.131.666.680.800
D016135|C10.500.680.800	C16.131.666.680.800
D008591|C10.500.680.610	C16.131.666.680.610
D016136|C10.500.680.800.750	C16.131.666.680.800.750
D009436|C10.500.680	C16.131.666.680
D009436|C10.500.680	C16.131.666.680
D054259|A16.630
D008636|A08.186.211.132.659
D012249|A08.186.211.132.810
D013131|A02.835.232.834
D009436|C10.500.680	C16.131.666.680
D008591|C10.500.680.610	C16.131.666.680.610
D016136|C10.500.680.800.750	C16.131.666.680.800.750
D013131|A02.835.232.834
D016135|C10.500.680.800	C16.131.666.680.800
D016136|C10.500.680.800.750	C16.131.666.680.800.750
D016135|C10.500.680.800	C16.131.666.680.800
D000013|C16.131
D016137|C10.500.680.800.730	C16.131.666.680.800.730
D016136|C10.500.680.800.750	C16.131.666.680.800.750
D004194|C23.550.288
D002896|A11.284.187.520.300.325.330
D058165|C05.660.207.103	C14.240.400.021	C14.280.400.044	C15.604.451.249	C16.131.077.019	C16.131.240.400.021	C16.131.260.019	C16.131.482.249	C16.131.621.207.103	C16.320.180.019	C19.642.482.500
D004062|C05.660.207.103.500	C14.240.400.021.500	C14.280.400.044.500	C15.604.451.249.500	C16.131.077.019.500	C16.131.240.400.021.500	C16.131.260.019.500	C16.131.482.249.500	C16.131.621.207.103.500	C16.320.180.019.500	C19.642.482.500.500
D009436|C10.500.680	C16.131.666.680
D016135|C10.500.680.800	C16.131.666.680.800
D009436|C10.500.680	C16.131.666.680
D009436|C10.500.680	C16.131.666.680
D009436|C10.500.680	C16.131.666.680
D001139|C10.500.680.291	C16.131.666.680.291
D001139|C10.500.680.291	C16.131.666.680.291
D001139|C10.500.680.291	C16.131.666.680.291
D016137|C10.500.680.800.730	C16.131.666.680.800.730
D001139|C10.500.680.291	C16.131.666.680.291
D006849|C10.228.140.602
D009436|C10.500.680	C16.131.666.680
D016135|C10.500.680.800	C16.131.666.680.800
