D002875|A11.284.187	A11.284.430.106.279.345.190
D006319|C09.218.458.341.887	C10.597.751.418.341.887	C23.888.592.763.393.341.887
D002100|C23.888.144.243.963.500.500
D035002|A01.378.610
D009132|A02.633	A10.690
D011665|C14.280.484.660
D005207|C10.597.613.250	C23.888.592.608.250
D012600|C05.116.900.800.875
D009123|C10.597.613.575	C23.888.592.608.575
D006257|A01.456
D001284|C23.300.070
D003643|C23.550.260
D012131|C08.618.846
D005158|C07.465.327	C10.597.622.214	C23.888.592.636.214
D005123|A01.456.505.420	A09.371
D011681|C10.597.690	C11.710	C23.888.592.708
D005683|C23.888.821.414
D003643|C23.550.260
D003643|C23.550.260
D003638|C09.218.458.341.186	C10.597.751.418.341.186	C23.888.592.763.393.341.186
D001284|C23.300.070
D020234|C10.597.350.090.750	C10.597.404.450	C23.888.592.350.090.600	C23.888.592.413.450
D035002|A01.378.610
D009896|C10.292.700.225	C11.640.451
D034941|A01.378.800
D001259|C10.597.350.090	C23.888.592.350.090
D009759|C10.292.562.675	C11.590.400
D009896|C10.292.700.225	C11.640.451
D012021|C10.597.704	C23.888.592.717
D035002|A01.378.610
D010243|C10.597.622	C23.888.592.636
D005207|C10.597.613.250	C23.888.592.608.250
D002100|C23.888.144.243.963.500.500
D010949|A12.207.152.693	A12.207.270.695	A15.145.693
D006685|C08.360.940.490	C08.618.490	C09.400.940.490	C10.597.975.550	C23.888.592.979.550	C23.888.852.490
D004417|C08.618.326	C23.888.852.371
D003490|C23.888.248
D006319|C09.218.458.341.887	C10.597.751.418.341.887	C23.888.592.763.393.341.887
D012782|A01.378.800.750
D007738|C05.116.900.800.500
D002100|C23.888.144.243.963.500.500
D051346|C23.888.550
D020427|C10.668.829.500.600
D004194|C23.550.288
D003643|C23.550.260
D020234|C10.597.350.090.750	C10.597.404.450	C23.888.592.350.090.600	C23.888.592.413.450
D009759|C10.292.562.675	C11.590.400
D020234|C10.597.350.090.750	C10.597.404.450	C23.888.592.350.090.600	C23.888.592.413.450
D009896|C10.292.700.225	C11.640.451
D006319|C09.218.458.341.887	C10.597.751.418.341.887	C23.888.592.763.393.341.887
D005207|C10.597.613.250	C23.888.592.608.250
D012021|C10.597.704	C23.888.592.717
D034381|C09.218.458.341	C10.597.751.418.341	C23.888.592.763.393.341
D013262|C07.465.864.500	C17.800.174.600.900	C17.800.229.400.683	C17.800.865.475.683	C20.543.206.380.900	C25.100.468.380.900
D009186|A08.637.600.500	A08.637.800.500	A08.675.542.512.560	A08.800.800.690.500	A10.755.503	A11.284.149.165.600	A11.650.600.500	A11.650.800.500	A11.671.501.512.560	A11.671.514.553
D004194|C23.550.288
D057809|A11.251.210.172.750	A11.436.334
D018476|C10.597.350.400	C23.888.592.350.400
D003643|C23.550.260
D003389|C10.292
D011665|C14.280.484.660
D005158|C07.465.327	C10.597.622.214	C23.888.592.636.214
D003638|C09.218.458.341.186	C10.597.751.418.341.186	C23.888.592.763.393.341.186
D009896|C10.292.700.225	C11.640.451
D009759|C10.292.562.675	C11.590.400
D001766|C10.597.751.941.162	C11.966.075	C23.888.592.763.941.162
D005207|C10.597.613.250	C23.888.592.608.250
D011665|C14.280.484.660
D003680|C06.405.117.119	C09.775.174
D012600|C05.116.900.800.875
D006724|A13.491
D010291|C10.597.636	C23.888.592.643
D009123|C10.597.613.575	C23.888.592.608.575
D009133|C10.597.613.612	C23.300.070.500	C23.888.592.608.612
D003389|C10.292
D010244|C10.574.562.300	C10.668.467.300
D001259|C10.597.350.090	C23.888.592.350.090
D018476|C10.597.350.400	C23.888.592.350.400
D012021|C10.597.704	C23.888.592.717
D003643|C23.550.260
