D002875|A11.284.187	A11.284.430.106.279.345.190
D012174|C11.270.684	C11.768.585.658.500	C16.320.290.684
D015354|C10.597.751.941.905	C11.966.905	C23.888.592.763.941.848
D012030|C11.744
D009759|C10.292.562.675	C11.590.400
D020795|C10.597.751.941.661	C11.966.741	C23.888.592.763.941.661
D009898|A08.800.800.120.680.660	A09.371.729.690
D012174|C11.270.684	C11.768.585.658.500	C16.320.290.684
D012160|A09.371.729
D012080|C05.116.198.816.750	C12.777.419.080	C13.351.968.419.795	C18.452.104.816.750	C18.452.174.845.750	C18.654.521.500.133.770.734.750	C19.642.355.480.500
D017949|A08.675.650.850.625.670.100	A08.675.650.915.937.670.100	A08.800.950.937.670.100	A09.371.729.831.625.670.100	A11.671.650.850.625.670.100	A11.671.650.915.937.670.100
D012174|C11.270.684	C11.768.585.658.500	C16.320.290.684
D001766|C10.597.751.941.162	C11.966.075	C23.888.592.763.941.162
D055213|A09.371.670.500	A09.371.729.887
D012160|A09.371.729
D003103|C11.250.110	C11.270.147	C16.131.384.282
D005901|C11.525.381
D012174|C11.270.684	C11.768.585.658.500	C16.320.290.684
