D002875|A11.284.187	A11.284.430.106.279.345.190
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D008607|C10.597.606.360	C23.888.592.604.646
D005123|A01.456.505.420	A09.371
D000013|C16.131
D001921|A08.186.211
D004194|C23.550.288
D013234|A11.872
D002540|A08.186.211.200.885.287.500
D000302|A06.300.071.140
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D004195|C22.232
D001921|A08.186.211
D008607|C10.597.606.360	C23.888.592.604.646
