D002875|A11.284.187	A11.284.430.106.279.345.190
D006314|C09.218.458.341.562	C10.597.751.418.341.562	C23.888.592.763.393.341.562
D003638|C09.218.458.341.186	C10.597.751.418.341.186	C23.888.592.763.393.341.186
D004194|C23.550.288
D008566|A10.615
D003638|C09.218.458.341.186	C10.597.751.418.341.186	C23.888.592.763.393.341.186
D010949|A12.207.152.693	A12.207.270.695	A15.145.693
D006197|A17.360
D059547|A11.284.180.800
D004195|C22.232
D004628|A16
D006198|A08.675.650.250	A08.675.650.915.750.600.350	A08.800.950.750.600.350	A09.246.300.246.577.325	A11.671.650.250	A11.671.650.915.750.600.350
D003638|C09.218.458.341.186	C10.597.751.418.341.186	C23.888.592.763.393.341.186
