D002875|A11.284.187	A11.284.430.106.279.345.190
D002386|C11.510.245
D013103|C15.378.071.141.150.785	C16.320.070.785
D005140|A01.456.505.420.504.421	A09.371.337.338	A17.360.421
D005140|A01.456.505.420.504.421	A09.371.337.338	A17.360.421
D006197|A17.360
D006197|A17.360
D002610|A01.456.505.173	A14.194
D005546|A01.456.505.580
D006197|A17.360
D002891|A11.284.187.520.300.505.510
D004194|C23.550.288
D006983|C17.800.329.875
D002610|A01.456.505.173	A14.194
D005546|A01.456.505.580
D006983|C17.800.329.875
D005138|A01.456.505.420.338	A17.360.296
