D002875|A11.284.187	A11.284.430.106.279.345.190
D009085|C16.320.565.202.715.655	C16.320.565.595.600.655	C17.300.550.575.655	C18.452.648.202.715.655	C18.452.648.595.600.655
D010009|C05.116.099.708	C16.320.728
D004392|C05.116.099.343	C16.320.240	C19.297
D047928|C13.703.420.491.500
D002348|A02.835.232.087.319.150
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D000013|C16.131
D003221|C10.597.606.337	C23.888.592.604.339
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D001259|C10.597.350.090	C23.888.592.350.090
D006628|C17.800.329.750	C23.888.971.468
D007866|A01.378.610.500
D003398|C05.116.099.370.894.232	C05.660.207.240	C05.660.906.364	C16.131.621.207.240	C16.131.621.906.364
D004194|C23.550.288
D010949|A12.207.152.693	A12.207.270.695	A15.145.693
D001769|A12.207.152	A15.145
D005347|A11.329.228
D014617|A11.284.430.214.190.875.190.920
D002462|A11.284.149
D014617|A11.284.430.214.190.875.190.920
D009186|A08.637.600.500	A08.637.800.500	A08.675.542.512.560	A08.800.800.690.500	A10.755.503	A11.284.149.165.600	A11.650.600.500	A11.650.800.500	A11.671.501.512.560	A11.671.514.553
D008659|C18.452
D010009|C05.116.099.708	C16.320.728
D004392|C05.116.099.343	C16.320.240	C19.297
D005121|A01.378
D010009|C05.116.099.708	C16.320.728
D047928|C13.703.420.491.500
D002348|A02.835.232.087.319.150
D009132|A02.633	A10.690
D012640|C10.597.742	C23.888.592.742
D006849|C10.228.140.602
D004194|C23.550.288
D010949|A12.207.152.693	A12.207.270.695	A15.145.693
D014556|A12.207.927
D005347|A11.329.228
D018981|C16.320.565.202.125	C18.452.648.202.125
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D003398|C05.116.099.370.894.232	C05.660.207.240	C05.660.906.364	C16.131.621.207.240	C16.131.621.906.364
D009759|C10.292.562.675	C11.590.400
D013285|C10.292.562.887	C11.590.810
D007085|A02.835.232.043.825.434
D007593|C05.550.521
D014617|A11.284.430.214.190.875.190.920
D002462|A11.284.149
D005347|A11.329.228
D008264|A11.329.372	A11.627.482	A11.733.397	A15.382.670.522	A15.382.680.397
D014617|A11.284.430.214.190.875.190.920
D009186|A08.637.600.500	A08.637.800.500	A08.675.542.512.560	A08.800.800.690.500	A10.755.503	A11.284.149.165.600	A11.650.600.500	A11.650.800.500	A11.671.501.512.560	A11.671.514.553
D006628|C17.800.329.750	C23.888.971.468
D001415|A01.923.176
D007866|A01.378.610.500
D001259|C10.597.350.090	C23.888.592.350.090
D009123|C10.597.613.575	C23.888.592.608.575
D012640|C10.597.742	C23.888.592.742
D006849|C10.228.140.602
D006849|C10.228.140.602
D065706|C10.500.507.500.500	C16.131.666.507.500.500
D007717|A01.378.610.450
