D002875|A11.284.187	A11.284.430.106.279.345.190
D007410|C06.405.469
D005243|A12.459
D045602|C06.405.469.637.887	C18.452.603.887
D008286|C06.405.469.637	C18.452.603
D007082|A03.556.124.684.249	A03.556.249.124
D003424|C06.405.205.731.500	C06.405.469.432.500
D002446|C06.405.469.637.250	C18.452.603.250
D008286|C06.405.469.637	C18.452.603
D007082|A03.556.124.684.249	A03.556.249.124
D003967|C23.888.821.214
D045602|C06.405.469.637.887	C18.452.603.887
D008286|C06.405.469.637	C18.452.603
D008286|C06.405.469.637	C18.452.603
D000013|C16.131
D007082|A03.556.124.684.249	A03.556.249.124
D003967|C23.888.821.214
D007082|A03.556.124.684.249	A03.556.249.124
D008286|C06.405.469.637	C18.452.603
D044342|C18.654.521
D003967|C23.888.821.214
D008286|C06.405.469.637	C18.452.603
D007082|A03.556.124.684.249	A03.556.249.124
D001646|A12.200.087
D000013|C16.131
D007082|A03.556.124.684.249	A03.556.249.124
D003967|C23.888.821.214
D045602|C06.405.469.637.887	C18.452.603.887
D003967|C23.888.821.214
D019556|A11.251.210.172.500	A11.329.228.220
D007082|A03.556.124.684.249	A03.556.249.124
D007422|A03.556.124
D008286|C06.405.469.637	C18.452.603
D007082|A03.556.124.684.249	A03.556.249.124
D008286|C06.405.469.637	C18.452.603
D008286|C06.405.469.637	C18.452.603
D005183|C23.888.338
D045602|C06.405.469.637.887	C18.452.603.887
D035583|C23.550.291.906
