D002875|A11.284.187	A11.284.430.106.279.345.190
D013577|C23.550.288.500
D008607|C10.597.606.360	C23.888.592.604.646
D013064|C10.597.606.150.500.800	C23.888.592.604.150.500.800
D001763|C11.338.204
D004423|A01.456.313	A09.246
D014059|A03.556.500.885	A14.549.885
D008963|A14.549.167.860.525
D003456|C12.294.829.258	C12.706.258	C16.131.939.258	C19.391.829.258
D012600|C05.116.900.800.875
D005528|A01.378.610.250
D009123|C10.597.613.575	C23.888.592.608.575
D012021|C10.597.704	C23.888.592.717
D002972|C05.500.460.185	C05.660.207.540.460.185	C07.320.440.185	C07.465.525.185	C07.650.500.460.185	C07.650.525.185	C16.131.621.207.540.460.185	C16.131.850.500.460.185	C16.131.850.525.185
D007682|A05.810.453.537
D000783|C14.907.055
D003025|C05.330.488.655.063	C05.330.495.681.063	C05.660.585.512.380.813.063	C16.131.621.585.512.500.681.063
D009123|C10.597.613.575	C23.888.592.608.575
D014059|A03.556.500.885	A14.549.885
D012886|A02.835.232.781
D061085|C10.500.034	C16.131.666.034	C23.300.008
D006869|C12.777.419.307	C13.351.968.419.307
D001763|C11.338.204
D016388|C07.465.714.804	C07.793.870
D008310|C07.793.494
D003398|C05.116.099.370.894.232	C05.660.207.240	C05.660.906.364	C16.131.621.207.240	C16.131.621.906.364
D004423|A01.456.313	A09.246
D006314|C09.218.458.341.562	C10.597.751.418.341.562	C23.888.592.763.393.341.562
D006330|C14.240.400	C14.280.400	C16.131.240.400
D006345|C14.240.400.560.540	C14.280.400.560.540	C16.131.240.400.560.540
D014564|C12.706	C13.351.875	C16.131.939
D003248|C23.888.821.150
D008607|C10.597.606.360	C23.888.592.604.646
D061085|C10.500.034	C16.131.666.034	C23.300.008
D005145|A01.456.505
D004423|A01.456.313	A09.246
D001763|C11.338.204
D000848|C07.650.800.100	C07.793.700.100	C16.131.850.800.100
D006330|C14.240.400	C14.280.400	C16.131.240.400
D003248|C23.888.821.150
D003456|C12.294.829.258	C12.706.258	C16.131.939.258	C19.391.829.258
D003398|C05.116.099.370.894.232	C05.660.207.240	C05.660.906.364	C16.131.621.207.240	C16.131.621.906.364
D012600|C05.116.900.800.875
D009123|C10.597.613.575	C23.888.592.608.575
D008607|C10.597.606.360	C23.888.592.604.646
