D002875|A11.284.187	A11.284.430.106.279.345.190
D000567|C07.650.800.255.500	C07.793.700.255.500	C16.131.850.800.255.500
D003743|A14.549.167.900.255
D003804|A14.549.167.900.280
D003743|A14.549.167.900.255
D003804|A14.549.167.900.280
D001022|C14.280.484.095
D004194|C23.550.288
D019229|A14.549.167.237
D014070|A14.549.167.860
D003743|A14.549.167.900.255
D003743|A14.549.167.900.255
D003804|A14.549.167.900.280
D001769|A12.207.152	A15.145
D003743|A14.549.167.900.255
D001022|C14.280.484.095
D001022|C14.280.484.095
D019229|A14.549.167.237
D014070|A14.549.167.860
D010146|C23.888.592.612
D014070|A14.549.167.860
D003743|A14.549.167.900.255
D003743|A14.549.167.900.255
D003804|A14.549.167.900.280
D003743|A14.549.167.900.255
D050723|C26.404
D003743|A14.549.167.900.255
D014070|A14.549.167.860
D003731|C07.793.720.210
D003743|A14.549.167.900.255
D003804|A14.549.167.900.280
D003743|A14.549.167.900.255
D050723|C26.404
D003743|A14.549.167.900.255
D003743|A14.549.167.900.255
D003804|A14.549.167.900.280
D014070|A14.549.167.860
D014070|A14.549.167.860
D000567|C07.650.800.255.500	C07.793.700.255.500	C16.131.850.800.255.500
D014070|A14.549.167.860
D003743|A14.549.167.900.255
D003743|A14.549.167.900.255
D003731|C07.793.720.210
D003743|A14.549.167.900.255
D003804|A14.549.167.900.280
