D002875|A11.284.187	A11.284.430.106.279.345.190
D009123|C10.597.613.575	C23.888.592.608.575
D004194|C23.550.288
D004832|C10.228.140.490.375.260	C10.228.140.490.493.125
D004194|C23.550.288
D001921|A08.186.211
D003616|C10.228.140.252.300	C10.228.140.602.500	C10.500.205	C16.131.666.205
D006319|C09.218.458.341.887	C10.597.751.418.341.887	C23.888.592.763.393.341.887
D012640|C10.597.742	C23.888.592.742
D006344|C14.240.400.560.375	C14.280.400.560.375	C16.131.240.400.560.375
D006627|C06.198.439	C06.405.469.158.701.439	C16.131.314.439
D009123|C10.597.613.575	C23.888.592.608.575
D002972|C05.500.460.185	C05.660.207.540.460.185	C07.320.440.185	C07.465.525.185	C07.650.500.460.185	C07.650.525.185	C16.131.621.207.540.460.185	C16.131.850.500.460.185	C16.131.850.525.185
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D005334|C23.888.119.344
D012640|C10.597.742	C23.888.592.742
D018476|C10.597.350.400	C23.888.592.350.400
D004194|C23.550.288
D004194|C23.550.288
D018476|C10.597.350.400	C23.888.592.350.400
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D034381|C09.218.458.341	C10.597.751.418.341	C23.888.592.763.393.341
D002972|C05.500.460.185	C05.660.207.540.460.185	C07.320.440.185	C07.465.525.185	C07.650.500.460.185	C07.650.525.185	C16.131.621.207.540.460.185	C16.131.850.500.460.185	C16.131.850.525.185
D009123|C10.597.613.575	C23.888.592.608.575
D008607|C10.597.606.360	C23.888.592.604.646
D009123|C10.597.613.575	C23.888.592.608.575
D012640|C10.597.742	C23.888.592.742
D004194|C23.550.288
D054559|C18.452.750.199
