D003643|C23.550.260
D011665|C14.280.484.660
D006831|C13.703.610
D020300|C10.228.140.300.535	C14.907.253.573	C23.550.414.913
D012272|A02.835.232.570.500
D000013|C16.131
D011665|C14.280.484.660
D006831|C13.703.610
D020300|C10.228.140.300.535	C14.907.253.573	C23.550.414.913
D012272|A02.835.232.570.500
