D002875|A11.284.187	A11.284.430.106.279.345.190
D012008|C23.550.291.937
D018365|C04.697.700	C23.550.727.700
D009369|C04
D001402|A11.063.438	A11.118.637.555.567.562	A15.145.229.637.555.567.562	A15.382.032.438	A15.382.490.555.567.562
D004194|C23.550.288
D018404|A11.284.187.570	C23.550.210.430
D054448|A11.118.637.555.567.562.800	A11.148.378.294.374	A11.872.378.294.500
D005854|A05.360.490	A11.497
D002999|A11.251.353
D009369|C04
D002051|C02.256.466.313.165	C02.928.313.165	C04.557.386.480.150.165	C15.604.515.569.480.150.165	C20.683.515.761.480.150.165
D002051|C02.256.466.313.165	C02.928.313.165	C04.557.386.480.150.165	C15.604.515.569.480.150.165	C20.683.515.761.480.150.165
