D030342|C16.320
D000347|C15.378.100.100.056	C15.378.100.141.072	C15.378.463.067	C16.320.099.056
D001778|C15.378.100
D001778|C15.378.100
D004198|C23.550.291.687
D013927|C14.907.355.830
D006470|C23.550.414
D006470|C23.550.414
D013927|C14.907.355.830
D013927|C14.907.355.830
D013927|C14.907.355.830
D000022|C13.703.039
