D002875|A11.284.187	A11.284.430.106.279.345.190
D000505|C17.800.329.937.122	C23.300.035
D013577|C23.550.288.500
D000505|C17.800.329.937.122	C23.300.035
D012535|A01.456.810
D005140|A01.456.505.420.504.421	A09.371.337.338	A17.360.421
D001365|A01.378.800.090
D000505|C17.800.329.937.122	C23.300.035
D000505|C17.800.329.937.122	C23.300.035
D000505|C17.800.329.937.122	C23.300.035
D013577|C23.550.288.500
D002889|A11.284.187.520.300.235.245
D002889|A11.284.187.520.300.235.245
D000505|C17.800.329.937.122	C23.300.035
D000505|C17.800.329.937.122	C23.300.035
D004194|C23.550.288
D014070|A14.549.167.860
D009262|A17.600
D000013|C16.131
D054463|C16.131.077.899	C16.131.831.874	C16.320.850.895	C17.800.804.874	C17.800.827.895
D004392|C05.116.099.343	C16.320.240	C19.297
D006197|A17.360
D000505|C17.800.329.937.122	C23.300.035
D008607|C10.597.606.360	C23.888.592.604.646
D000505|C17.800.329.937.122	C23.300.035
D004194|C23.550.288
D004194|C23.550.288
D000505|C17.800.329.937.122	C23.300.035
