D002875|A11.284.187	A11.284.430.106.279.345.190
D058627|C05.660.207.536	C10.500.507.400.249	C16.131.621.207.532	C16.131.666.507.400.249
D049292|C23.550.522
D004194|C23.550.288
D001259|C10.597.350.090	C23.888.592.350.090
D009128|C05.651.512	C10.597.613.550.550	C23.888.592.608.550.550
D058627|C05.660.207.536	C10.500.507.400.249	C16.131.621.207.532	C16.131.666.507.400.249
D056784|C10.228.140.695
D003560|C04.182	C23.300.306
D058627|C05.660.207.536	C10.500.507.400.249	C16.131.621.207.532	C16.131.666.507.400.249
D066271|A08.186.211.200.885.382
D002531|A08.186.211.132.810.428.200
D001933|A08.186.211.132
D004487|C23.888.277
D003560|C04.182	C23.300.306
D058627|C05.660.207.536	C10.500.507.400.249	C16.131.621.207.532	C16.131.666.507.400.249
D058627|C05.660.207.536	C10.500.507.400.249	C16.131.621.207.532	C16.131.666.507.400.249
D058627|C05.660.207.536	C10.500.507.400.249	C16.131.621.207.532	C16.131.666.507.400.249
D009123|C10.597.613.575	C23.888.592.608.575
D058627|C05.660.207.536	C10.500.507.400.249	C16.131.621.207.532	C16.131.666.507.400.249
D000013|C16.131
D001933|A08.186.211.132
D002531|A08.186.211.132.810.428.200
D003337|A08.186.211.200.885.800.750
D066271|A08.186.211.200.885.382
D003337|A08.186.211.200.885.800.750
D004194|C23.550.288
D022781|A11.436.348
