D002875|A11.284.187	A11.284.430.106.279.345.190
D009123|C10.597.613.575	C23.888.592.608.575
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D008107|C06.552
D014617|A11.284.430.214.190.875.190.920
D018981|C16.320.565.202.125	C18.452.648.202.125
D018981|C16.320.565.202.125	C18.452.648.202.125
D009123|C10.597.613.575	C23.888.592.608.575
D020820|C10.228.662.262	C10.597.350	C23.888.592.350
D000069279|C10.228.140.490.125
D008107|C06.552
D010523|C10.668.829
D005528|A01.378.610.250
D006225|A01.378.800.667
D014556|A12.207.927
D005911|C23.550.369
D066127|A08.186.211.204	A08.186.854.880
D018981|C16.320.565.202.125	C18.452.648.202.125
D009123|C10.597.613.575	C23.888.592.608.575
D003320|C01.539.375.177	C11.204.564.225	C11.294.177
D002921|A10.165.450.300	C23.550.355.274
D012640|C10.597.742	C23.888.592.742
D009207|C10.597.350.500	C23.888.592.350.500
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D003248|C23.888.821.150
D012021|C10.597.704	C23.888.592.717
D013285|C10.292.562.887	C11.590.810
D005123|A01.456.505.420	A09.371
D001072|C10.597.606.881.350	C23.888.592.604.882.350
D005528|A01.378.610.250
D014617|A11.284.430.214.190.875.190.920
D005911|C23.550.369
D020925|C10.228.140.300.150.716	C10.228.140.624.500	C14.907.253.092.716
D004827|C10.228.140.490
D020820|C10.228.662.262	C10.597.350	C23.888.592.350
D008107|C06.552
D007962|A11.118.637	A15.145.229.637	A15.382.490
D001769|A12.207.152	A15.145
D003593|A11.284.430.214
D003593|A11.284.430.214
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D003320|C01.539.375.177	C11.204.564.225	C11.294.177
D013285|C10.292.562.887	C11.590.810
D005123|A01.456.505.420	A09.371
D001072|C10.597.606.881.350	C23.888.592.604.882.350
D008107|C06.552
D008099|A03.620
D005528|A01.378.610.250
D009123|C10.597.613.575	C23.888.592.608.575
D020820|C10.228.662.262	C10.597.350	C23.888.592.350
D009207|C10.597.350.500	C23.888.592.350.500
D004827|C10.228.140.490
D005911|C23.550.369
D066127|A08.186.211.204	A08.186.854.880
D012021|C10.597.704	C23.888.592.717
D010523|C10.668.829
