D002875|A11.284.187	A11.284.430.106.279.345.190
D005584|A09.371.729.522.436
D003103|C11.250.110	C11.270.147	C16.131.384.282
D009898|A08.800.800.120.680.660	A09.371.729.690
D016142|C05.660.207.410	C10.500.034.875	C16.131.077.410	C16.131.260.380	C16.131.621.207.410	C16.131.666.034.875	C16.320.180.380
D000013|C16.131
D007498|A09.371.060.450	A09.371.894.513
D003103|C11.250.110	C11.270.147	C16.131.384.282
D005123|A01.456.505.420	A09.371
D007498|A09.371.060.450	A09.371.894.513
D003103|C11.250.110	C11.270.147	C16.131.384.282
D016142|C05.660.207.410	C10.500.034.875	C16.131.077.410	C16.131.260.380	C16.131.621.207.410	C16.131.666.034.875	C16.320.180.380
D008850|C11.250.566	C16.131.384.666
D003103|C11.250.110	C11.270.147	C16.131.384.282
D003103|C11.250.110	C11.270.147	C16.131.384.282
