D002875|A11.284.187	A11.284.430.106.279.345.190
D009132|A02.633	A10.690
D009120|C05.651.475	C10.597.613.500	C23.888.592.608.500
D004194|C23.550.288
D003286|C05.550.323	C05.651.197
D035002|A01.378.610
D063806|C05.651.542	C10.668.491.525	C23.888.592.612.547.249
D010291|C10.597.636	C23.888.592.643
D005121|A01.378
D063806|C05.651.542	C10.668.491.525	C23.888.592.612.547.249
D009132|A02.633	A10.690
D014617|A11.284.430.214.190.875.190.920
D009336|C23.550.717
D014617|A11.284.430.214.190.875.190.920
D002479|A11.284.420
D009132|A02.633	A10.690
D009135|C05.651	C10.668.491
D009120|C05.651.475	C10.597.613.500	C23.888.592.608.500
D063806|C05.651.542	C10.668.491.525	C23.888.592.612.547.249
D035002|A01.378.610
D014617|A11.284.430.214.190.875.190.920
D009120|C05.651.475	C10.597.613.500	C23.888.592.608.500
D014617|A11.284.430.214.190.875.190.920
D019556|A11.251.210.172.500	A11.329.228.220
D032446|A11.872.620
D003593|A11.284.430.214
D004194|C23.550.288
D002477|A11
D012518|A10.690.552.875.700	A11.284.430.214.190.875.820	A11.620.249.850.700	A11.620.500.500.700
D010949|A12.207.152.693	A12.207.270.695	A15.145.693
D009120|C05.651.475	C10.597.613.500	C23.888.592.608.500
D063806|C05.651.542	C10.668.491.525	C23.888.592.612.547.249
D010291|C10.597.636	C23.888.592.643
D035002|A01.378.610
D014617|A11.284.430.214.190.875.190.920
