D002872|C23.550.210.050.500.500
D017624|C04.557.435.595.950	C04.588.945.947.535.585.950	C04.700.900.950	C10.597.606.360.969	C11.250.060.950	C11.270.060.950	C11.941.375.060.950	C12.706.316.096.875	C12.758.820.750.585.950	C12.777.419.473.585.950	C13.351.875.253.096.875	C13.351.937.820.535.585.950	C13.351.968.419.473.585.950	C16.131.260.940	C16.131.384.079.950	C16.131.939.316.096.875	C16.320.180.940	C16.320.290.078.950	C16.320.700.900.950	C19.391.119.096.875
D005124|C11.250	C16.131.384
D015783|C11.250.060	C11.270.060	C11.941.375.060	C16.131.384.079	C16.320.290.078
D002875|A11.284.187	A11.284.430.106.279.345.190
D007806|C10.597.606.150.500	C23.888.592.604.150.500
D005124|C11.250	C16.131.384
D002875|A11.284.187	A11.284.430.106.279.345.190
D007806|C10.597.606.150.500	C23.888.592.604.150.500
D002875|A11.284.187	A11.284.430.106.279.345.190
D008607|C10.597.606.360	C23.888.592.604.646
D007805|C10.597.606.150.500.550	C23.888.592.604.150.500.550
D005124|C11.250	C16.131.384
D015783|C11.250.060	C11.270.060	C11.941.375.060	C16.131.384.079	C16.320.290.078
D015783|C11.250.060	C11.270.060	C11.941.375.060	C16.131.384.079	C16.320.290.078
D005124|C11.250	C16.131.384
D008607|C10.597.606.360	C23.888.592.604.646
D007805|C10.597.606.150.500.550	C23.888.592.604.150.500.550
D004198|C23.550.291.687
D002875|A11.284.187	A11.284.430.106.279.345.190
