D002875|A11.284.187	A11.284.430.106.279.345.190
D018450|C23.550.291.656
D015179|C04.588.274.476.411.307	C06.301.371.411.307	C06.405.249.411.307	C06.405.469.158.356	C06.405.469.491.307	C06.405.469.860.180
D014024|A10
D011125|C04.557.470.035.215.100	C04.588.274.476.411.307.089	C04.700.100	C06.301.371.411.307.090	C06.405.249.411.307.090	C06.405.469.158.356.090	C06.405.469.491.307.090	C06.405.469.578.249	C16.320.700.100
D011125|C04.557.470.035.215.100	C04.588.274.476.411.307.089	C04.700.100	C06.301.371.411.307.090	C06.405.249.411.307.090	C06.405.469.158.356.090	C06.405.469.491.307.090	C06.405.469.578.249	C16.320.700.100
D011125|C04.557.470.035.215.100	C04.588.274.476.411.307.089	C04.700.100	C06.301.371.411.307.090	C06.405.249.411.307.090	C06.405.469.158.356.090	C06.405.469.491.307.090	C06.405.469.578.249	C16.320.700.100
D011127|C23.300.825
D004194|C23.550.288
D013964|C04.588.322.894	C04.588.443.915	C19.344.894	C19.874.788
D007889|C04.557.450.590.450
D001254|C04.557.465.625.600.380.080	C04.557.470.670.380.080	C04.557.580.625.600.380.080
D000236|C04.557.470.035
D014024|A10
D004198|C23.550.291.687
D009369|C04
D015179|C04.588.274.476.411.307	C06.301.371.411.307	C06.405.249.411.307	C06.405.469.158.356	C06.405.469.491.307	C06.405.469.860.180
D013274|C04.588.274.476.767	C06.301.371.767	C06.405.249.767	C06.405.748.789
D013964|C04.588.322.894	C04.588.443.915	C19.344.894	C19.874.788
D007889|C04.557.450.590.450
D001254|C04.557.465.625.600.380.080	C04.557.470.670.380.080	C04.557.580.625.600.380.080
