D002875|A11.284.187	A11.284.430.106.279.345.190
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D008265|C07.465.525.480	C07.650.525.480	C16.131.850.525.480
D003638|C09.218.458.341.186	C10.597.751.418.341.186	C23.888.592.763.393.341.186
D006345|C14.240.400.560.540	C14.280.400.560.540	C16.131.240.400.560.540
D013576|C05.116.099.370.894.819	C05.660.585.800	C05.660.906.819	C16.131.621.585.800	C16.131.621.906.819
D019457|C23.550.210.170
D005347|A11.329.228
D004194|C23.550.288
D006225|A01.378.800.667
D000013|C16.131
D000005|A01.923.047
D003051|A09.246.300.246
D006319|C09.218.458.341.887	C10.597.751.418.341.887	C23.888.592.763.393.341.887
D013285|C10.292.562.887	C11.590.810
D013771|C14.240.400.849	C14.280.400.849	C16.131.240.400.849
D003643|C23.550.260
D006333|C14.280.434
D006319|C09.218.458.341.887	C10.597.751.418.341.887	C23.888.592.763.393.341.887
D006330|C14.240.400	C14.280.400	C16.131.240.400
D006319|C09.218.458.341.887	C10.597.751.418.341.887	C23.888.592.763.393.341.887
D003051|A09.246.300.246
D000013|C16.131
D007758|A09.246.300
D019457|C23.550.210.170
D004194|C23.550.288
D013577|C23.550.288.500
D019457|C23.550.210.170
D006319|C09.218.458.341.887	C10.597.751.418.341.887	C23.888.592.763.393.341.887
D005317|C13.703.277.370	C16.300.390	C23.550.393.450
D009369|C04
D009369|C04
D009369|C04
D006689|C04.557.386.355	C15.604.515.569.355	C20.683.515.761.355
D005317|C13.703.277.370	C16.300.390	C23.550.393.450
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D003638|C09.218.458.341.186	C10.597.751.418.341.186	C23.888.592.763.393.341.186
D008265|C07.465.525.480	C07.650.525.480	C16.131.850.525.480
D006345|C14.240.400.560.540	C14.280.400.560.540	C16.131.240.400.560.540
D013771|C14.240.400.849	C14.280.400.849	C16.131.240.400.849
D013576|C05.116.099.370.894.819	C05.660.585.800	C05.660.906.819	C16.131.621.585.800	C16.131.621.906.819
D009123|C10.597.613.575	C23.888.592.608.575
