D002875|A11.284.187	A11.284.430.106.279.345.190
D053840|C14.280.067.322	C14.280.123.250	C16.320.100
D003645|C23.550.260.322
D006321|A07.541
D013577|C23.550.288.500
D053840|C14.280.067.322	C14.280.123.250	C16.320.100
D053840|C14.280.067.322	C14.280.123.250	C16.320.100
D006323|C14.280.383
D014793|A08.186.211.200.885.287.500.571.735	A08.186.211.200.885.287.500.814.953
D008141|C05.116.900.800.750
D053840|C14.280.067.322	C14.280.123.250	C16.320.100
D006321|A07.541
D012769|C23.550.835
D014793|A08.186.211.200.885.287.500.571.735	A08.186.211.200.885.287.500.814.953
D053840|C14.280.067.322	C14.280.123.250	C16.320.100
D053840|C14.280.067.322	C14.280.123.250	C16.320.100
