D000013|C16.131
D004431|A09.246.272
D022161|A11.284.430.214.190.875.190.880
D004424|A09.246.272.396
D010855|C05.500.460.606	C05.660.207.540.460.606	C07.320.440.606	C07.650.500.460.606	C16.131.621.207.540.460.606	C16.131.850.500.460.606
D004431|A09.246.272
D004431|A09.246.272
D004423|A01.456.313	A09.246
D004431|A09.246.272
