D002875|A11.284.187	A11.284.430.106.279.345.190
D005776|C10.228.140.163.100.435.825.400	C16.320.565.189.435.825.400	C16.320.565.398.641.803.441	C16.320.565.595.554.825.400	C18.452.132.100.435.825.400	C18.452.584.687.803.441	C18.452.648.189.435.825.400	C18.452.648.398.641.803.441	C18.452.648.595.554.825.400
D005776|C10.228.140.163.100.435.825.400	C16.320.565.189.435.825.400	C16.320.565.398.641.803.441	C16.320.565.595.554.825.400	C18.452.132.100.435.825.400	C18.452.584.687.803.441	C18.452.648.189.435.825.400	C18.452.648.398.641.803.441	C18.452.648.595.554.825.400
D020300|C10.228.140.300.535	C14.907.253.573	C23.550.414.913
D003643|C23.550.260
D005776|C10.228.140.163.100.435.825.400	C16.320.565.189.435.825.400	C16.320.565.398.641.803.441	C16.320.565.595.554.825.400	C18.452.132.100.435.825.400	C18.452.584.687.803.441	C18.452.648.189.435.825.400	C18.452.648.398.641.803.441	C18.452.648.595.554.825.400
D005776|C10.228.140.163.100.435.825.400	C16.320.565.189.435.825.400	C16.320.565.398.641.803.441	C16.320.565.595.554.825.400	C18.452.132.100.435.825.400	C18.452.584.687.803.441	C18.452.648.189.435.825.400	C18.452.648.398.641.803.441	C18.452.648.595.554.825.400
D005776|C10.228.140.163.100.435.825.400	C16.320.565.189.435.825.400	C16.320.565.398.641.803.441	C16.320.565.595.554.825.400	C18.452.132.100.435.825.400	C18.452.584.687.803.441	C18.452.648.189.435.825.400	C18.452.648.398.641.803.441	C18.452.648.595.554.825.400
D009123|C10.597.613.575	C23.888.592.608.575
D012640|C10.597.742	C23.888.592.742
D013921|C15.378.140.855
D007057|C16.131.831.512	C16.614.492	C17.800.428.333	C17.800.804.512
D003643|C23.550.260
D008198|A10.549.400	A15.382.520.604.412
D013950|A10.549.750	A15.382.520.604.750
D008099|A03.620
D013154|A10.549.700	A15.382.520.604.700
D000311|A06.300.071
D001853|A15.382.216
D015603|A11.409.500	A11.436.397
D012868|C16.131.831	C17.800.804
