D002875|A11.284.187	A11.284.430.106.279.345.190
D001006|C06.198.050	C16.131.314.094
D012006|C06.267.550.600.650	C06.405.469.471.600.650	C06.405.469.860.752.650	C13.351.500.894.767.249	C23.300.575.185.550.600.650	C23.300.575.925.558
D014718|C12.777.829.920	C13.351.968.829.920
D004423|A01.456.313	A09.246
D001006|C06.198.050	C16.131.314.094
D007021|C12.294.494.400	C12.706.516	C13.351.875.466	C16.131.939.516
D014718|C12.777.829.920	C13.351.968.829.920
D004423|A01.456.313	A09.246
D016136|C10.500.680.800.750	C16.131.666.680.800.750
D065817|C09.218.235	C16.131.287
D004194|C23.550.288
D004194|C23.550.288
D065817|C09.218.235	C16.131.287
D001006|C06.198.050	C16.131.314.094
D012006|C06.267.550.600.650	C06.405.469.471.600.650	C06.405.469.860.752.650	C13.351.500.894.767.249	C23.300.575.185.550.600.650	C23.300.575.925.558
D007021|C12.294.494.400	C12.706.516	C13.351.875.466	C16.131.939.516
D012600|C05.116.900.800.875
D016136|C10.500.680.800.750	C16.131.666.680.800.750
