D003560|C04.182	C23.300.306
D002875|A11.284.187	A11.284.430.106.279.345.190
D019588|C23.888.069
D010198|C15.378.700
D001851|C05.116.198	C18.452.104
D008103|C06.552.630
D001808|A07.015
D013684|C14.907.823
D006471|C06.405.227	C23.550.414.788
D001921|A08.186.211
D009461|C10.597	C23.888.592
D009128|C05.651.512	C10.597.613.550.550	C23.888.592.608.550.550
D001259|C10.597.350.090	C23.888.592.350.090
D004421|C10.597.350.300	C23.888.592.350.300
D005317|C13.703.277.370	C16.300.390	C23.550.393.450
D019588|C23.888.069
D008103|C06.552.630
D006975|C06.552.494
D004932|C06.405.117.240	C06.552.494.414
D001851|C05.116.198	C18.452.104
D010198|C15.378.700
D006471|C06.405.227	C23.550.414.788
D020252|C06.405.748.280	C14.907.075.280
D013684|C14.907.823
D009461|C10.597	C23.888.592
D009128|C05.651.512	C10.597.613.550.550	C23.888.592.608.550.550
D004421|C10.597.350.300	C23.888.592.350.300
D001259|C10.597.350.090	C23.888.592.350.090
D003643|C23.550.260
D006471|C06.405.227	C23.550.414.788
D006471|C06.405.227	C23.550.414.788
D004194|C23.550.288
D005347|A11.329.228
D003593|A11.284.430.214
D014617|A11.284.430.214.190.875.190.920
D047928|C13.703.420.491.500
D022125|C26.540
D007962|A11.118.637	A15.145.229.637	A15.382.490
D005347|A11.329.228
D005347|A11.329.228
D002875|A11.284.187	A11.284.430.106.279.345.190
D016615|A11.284.430.106.279.345.190.160.845
D016615|A11.284.430.106.279.345.190.160.845
D016615|A11.284.430.106.279.345.190.160.845
D013684|C14.907.823
D004628|A16
D004195|C22.232
D004628|A16
D013234|A11.872
D001808|A07.015
D005317|C13.703.277.370	C16.300.390	C23.550.393.450
D019588|C23.888.069
D008103|C06.552.630
D006975|C06.552.494
D004932|C06.405.117.240	C06.552.494.414
D006471|C06.405.227	C23.550.414.788
D001851|C05.116.198	C18.452.104
D009128|C05.651.512	C10.597.613.550.550	C23.888.592.608.550.550
D004421|C10.597.350.300	C23.888.592.350.300
D001259|C10.597.350.090	C23.888.592.350.090
D010198|C15.378.700
D005347|A11.329.228
D047928|C13.703.420.491.500
