D002875|A11.284.187	A11.284.430.106.279.345.190
D008607|C10.597.606.360	C23.888.592.604.646
D009123|C10.597.613.575	C23.888.592.608.575
D007805|C10.597.606.150.500.550	C23.888.592.604.150.500.550
D013285|C10.292.562.887	C11.590.810
D005138|A01.456.505.420.338	A17.360.296
D008310|C07.793.494
D003456|C12.294.829.258	C12.706.258	C16.131.939.258	C19.391.829.258
D001921|A08.186.211
D008607|C10.597.606.360	C23.888.592.604.646
D004392|C05.116.099.343	C16.320.240	C19.297
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D003456|C12.294.829.258	C12.706.258	C16.131.939.258	C19.391.829.258
D006628|C17.800.329.750	C23.888.971.468
D008865|C07.465.525.520	C07.650.525.520	C16.131.850.525.520
D003635|C10.597.606.360.210	C16.131.077.272	C16.131.260.210	C16.320.180.210
D003635|C10.597.606.360.210	C16.131.077.272	C16.131.260.210	C16.320.180.210
D066088|C23.550.260.657
D004194|C23.550.288
D008607|C10.597.606.360	C23.888.592.604.646
D003635|C10.597.606.360.210	C16.131.077.272	C16.131.260.210	C16.320.180.210
D004194|C23.550.288
D004194|C23.550.288
D002460|A11.251.210
D004392|C05.116.099.343	C16.320.240	C19.297
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D005140|A01.456.505.420.504.421	A09.371.337.338	A17.360.421
D008865|C07.465.525.520	C07.650.525.520	C16.131.850.525.520
D008310|C07.793.494
D003456|C12.294.829.258	C12.706.258	C16.131.939.258	C19.391.829.258
D006628|C17.800.329.750	C23.888.971.468
D009123|C10.597.613.575	C23.888.592.608.575
D008607|C10.597.606.360	C23.888.592.604.646
D009080|C14.907.940.560	C15.604.560	C17.800.862.560
