D002875|A11.284.187	A11.284.430.106.279.345.190
D007410|C06.405.469
D005121|A01.378
D004417|C08.618.326	C23.888.852.371
D005183|C23.888.338
D009264|C23.300.820
D001017|C14.240.400.090	C14.280.400.090	C16.131.240.400.090
D008168|A04.411
D011552|C01.252.400.739
D006984|C23.300.775
D005512|C20.543.480.370
D003967|C23.888.821.214
D014839|C23.888.821.937
D020246|C14.907.355.830.925
D003643|C23.550.260
D000013|C16.131
D022002|A11.284.149.165.165.360
D003896|A11.284.149.165.420.297
D007365|A11.284.149.165.420
D003896|A11.284.149.165.420.297
D004817|A10.272.497	A17.815.250
D002462|A11.284.149
D003593|A11.284.430.214
D002477|A11
D003643|C23.550.260
D007410|C06.405.469
D005183|C23.888.338
D006973|C14.907.489
D001988|C08.127.446.135	C08.381.495.146.135	C08.730.099.135
D014839|C23.888.821.937
D003967|C23.888.821.214
D004817|A10.272.497	A17.815.250
