D002875|A11.284.187	A11.284.430.106.279.345.190
D007153|C20.673
D001402|A11.063.438	A11.118.637.555.567.562	A15.145.229.637.555.567.562	A15.382.032.438	A15.382.490.555.567.562
D016393|C04.557.386.480.150	C15.604.515.569.480.150	C20.683.515.761.480.150
D003643|C23.550.260
D006413|A15.378
D003141|C01.539.221
D055611|A11.118.637.555.567.569.290	A15.145.229.637.555.567.569.360	A15.382.490.555.567.569.470
D000072336|A11.118.637.555.567.550.500.100	A11.118.637.555.567.569.500.100	A15.145.229.637.555.567.550.500.100	A15.145.229.637.555.567.569.500.100	A15.382.490.555.567.550.500.100	A15.382.490.555.567.569.500.100
D010381|C15.378.553.696	C16.320.784
D007153|C20.673
D008231|C15.378.553.546.605	C20.673.627
D009369|C04
D016393|C04.557.386.480.150	C15.604.515.569.480.150	C20.683.515.761.480.150
