D002875|A11.284.187	A11.284.430.106.279.345.190
D001259|C10.597.350.090	C23.888.592.350.090
D001259|C10.597.350.090	C23.888.592.350.090
D009759|C10.292.562.675	C11.590.400
D001259|C10.597.350.090	C23.888.592.350.090
D014717|C09.218.568.900.883	C10.597.951	C23.888.592.958
D001259|C10.597.350.090	C23.888.592.350.090
D004401|C10.597.606.150.500.800.150.200	C23.888.592.604.150.500.800.150.200
D001259|C10.597.350.090	C23.888.592.350.090
D014717|C09.218.568.900.883	C10.597.951	C23.888.592.958
D009759|C10.292.562.675	C11.590.400
D004401|C10.597.606.150.500.800.150.200	C23.888.592.604.150.500.800.150.200
