D002875|A11.284.187	A11.284.430.106.279.345.190
D010024|C05.116.198.579	C18.452.104.579
D016388|C07.465.714.804	C07.793.870
D055728|C15.378.190.636.765
D013921|C15.378.140.855
D013921|C15.378.140.855
D006470|C23.550.414
D006470|C23.550.414
D004844|C08.460.261	C09.603.261	C23.550.414.712	C23.888.852.040
D006406|C23.550.414.838
D008595|C13.351.500.852.691.449	C23.550.414.993.350	C23.550.568.875
D006470|C23.550.414
D013921|C15.378.140.855
D001792|A11.118.188	A15.145.229.188
D055728|C15.378.190.636.765
D013163|C23.300.775.750
D001842|A02.835.232	A10.165.265
D004194|C23.550.288
D001792|A11.118.188	A15.145.229.188
D004628|A16
D013921|C15.378.140.855
D001842|A02.835.232	A10.165.265
D004844|C08.460.261	C09.603.261	C23.550.414.712	C23.888.852.040
D047928|C13.703.420.491.500
D010024|C05.116.198.579	C18.452.104.579
D013921|C15.378.140.855
D006470|C23.550.414
D001792|A11.118.188	A15.145.229.188
D055728|C15.378.190.636.765
D001357|C02.782.815.800	C02.928.800	C04.557.450.795.830.800	C04.619.857.800	C22.131.800
