D002875|A11.284.187	A11.284.430.106.279.345.190
D005901|C11.525.381
D005901|C11.525.381
D001766|C10.597.751.941.162	C11.966.075	C23.888.592.763.941.162
D008022|A02.513	A10.165.669
D008662|A02.835.583.405.500
D003331|A07.015.114.269	A07.015.908.194
D001024|C14.280.484.150	C14.280.955.249
D010212|C04.557.470.700.600
D001021|A07.541.510.110
D003331|A07.015.114.269	A07.015.908.194
D011654|C08.381.742
D001021|A07.541.510.110
D005901|C11.525.381
D003331|A07.015.114.269	A07.015.908.194
D005901|C11.525.381
D007083|A07.015.114.444
D005901|C11.525.381
D005528|A01.378.610.250
D010291|C10.597.636	C23.888.592.643
D009123|C10.597.613.575	C23.888.592.608.575
D005901|C11.525.381
D004194|C23.550.288
D005901|C11.525.381
D005901|C11.525.381
D001012|A07.015.114.056.205
D010291|C10.597.636	C23.888.592.643
D009123|C10.597.613.575	C23.888.592.608.575
D005901|C11.525.381
D004392|C05.116.099.343	C16.320.240	C19.297
D005901|C11.525.381
D001766|C10.597.751.941.162	C11.966.075	C23.888.592.763.941.162
D005901|C11.525.381
D001024|C14.280.484.150	C14.280.955.249
D010212|C04.557.470.700.600
