D002875|A11.284.187	A11.284.430.106.279.345.190
D001259|C10.597.350.090	C23.888.592.350.090
D002524|C10.228.140.252.190	C10.597.350.090.500	C23.888.592.350.090.200
D009759|C10.292.562.675	C11.590.400
D001921|A08.186.211
D004194|C23.550.288
D009474|A08.675	A11.671
D019636|C10.574
D004195|C22.232
D009410|C23.550.737
D009474|A08.675	A11.671
D009461|C10.597	C23.888.592
D009474|A08.675	A11.671
D008215|A11.118.637.555.567.622	A15.145.229.637.555.567.584	A15.382.490.555.567.622
D003593|A11.284.430.214
D002479|A11.284.420
D003600|A11.284.430.214.200	A11.284.430.429.200	A11.284.835.450.200
D009410|C23.550.737
D009759|C10.292.562.675	C11.590.400
D020754|C10.228.140.252.190.530	C10.228.140.252.700.700	C10.228.854.787.875	C10.574.500.825.700	C10.597.350.090.500.530	C16.320.400.780.875
D001259|C10.597.350.090	C23.888.592.350.090
D002524|C10.228.140.252.190	C10.597.350.090.500	C23.888.592.350.090.200
