D002875|A11.284.187	A11.284.430.106.279.345.190
D014556|A12.207.927
D044967|A12.207.152.846	A15.145.846
D014556|A12.207.927
D004194|C23.550.288
D014545|C12.777.967.500	C13.351.968.967.500	C23.300.175.850
D018482|A02.633.567	A10.690.552.500
D009135|C05.651	C10.668.491
D020347|C23.550.537
D010388|A01.923.600
D053039|C12.777.725.938	C12.777.967.374	C13.351.968.725.938	C13.351.968.967.374
D014551|A05.810
D011704|C12.777.419.570.643.790	C12.777.419.570.821.717	C13.351.968.419.570.643.790	C13.351.968.419.570.821.717
D014095|C07.793.905
D017086|C15.378.071.141.150.875.150	C15.378.420.826.150	C16.320.070.875.150	C16.320.365.826.150
D052878|C12.777.967	C13.351.968.967
D007669|C12.777.419.600.500	C12.777.967.249.500	C12.777.967.500.503	C13.351.968.419.600.500	C13.351.968.967.249.500	C13.351.968.967.500.503	C23.300.175.850.550
D020347|C23.550.537
D004535|C14.907.454.240	C15.378.463.515.240	C16.131.831.428	C16.320.850.260	C17.300.200.310	C17.800.804.428	C17.800.827.260
D007669|C12.777.419.600.500	C12.777.967.249.500	C12.777.967.500.503	C13.351.968.419.600.500	C13.351.968.967.249.500	C13.351.968.967.500.503	C23.300.175.850.550
D006869|C12.777.419.307	C13.351.968.419.307
D011704|C12.777.419.570.643.790	C12.777.419.570.821.717	C13.351.968.419.570.643.790	C13.351.968.419.570.821.717
D009132|A02.633	A10.690
D009135|C05.651	C10.668.491
D044967|A12.207.152.846	A15.145.846
D018482|A02.633.567	A10.690.552.500
