D002875|A11.284.187	A11.284.430.106.279.345.190
D013577|C23.550.288.500
D015658|C02.782.815.616.400	C02.800.801.400	C20.673.480
D007153|C20.673
D007239|C01.539
D009369|C04
D010033|C09.218.705.663
D006562|C02.256.466.930.750
D009262|A17.600
D003881|C01.539.800.200	C01.703.295	C17.800.838.208
D018410|C01.252.620	C08.381.677.540	C08.730.610.540
D018549|C08.127.446.135.140.200	C08.381.483.487.249	C08.381.495.146.135.140.200
D008231|C15.378.553.546.605	C20.673.627
D013601|A11.118.637.555.567.569	A15.145.229.637.555.567.569	A15.382.490.555.567.569
D018476|C10.597.350.400	C23.888.592.350.400
D009362|C04.697.650	C23.550.727.650
D012852|C08.460.692.752	C08.730.749	C09.603.692.752
D018549|C08.127.446.135.140.200	C08.381.483.487.249	C08.381.495.146.135.140.200
D003872|C17.800.174
D009262|A17.600
D006377|A11.118.637.555.567.550.500.400	A11.118.637.555.567.569.200.400	A11.118.637.555.567.569.500.400	A15.145.229.637.555.567.550.500.400	A15.145.229.637.555.567.569.200.400	A15.145.229.637.555.567.569.500.400	A15.382.490.555.567.550.500.400	A15.382.490.555.567.569.200.400	A15.382.490.555.567.569.500.400
D008231|C15.378.553.546.605	C20.673.627
