D002875|A11.284.187	A11.284.430.106.279.345.190
D034941|A01.378.800
D005145|A01.456.505
D009333|A01.598
D009132|A02.633	A10.690
D034941|A01.378.800
D014202|C10.597.350.850	C23.888.592.350.850
D009333|A01.598
D034941|A01.378.800
D004194|C23.550.288
D004421|C10.597.350.300	C23.888.592.350.300
D005347|A11.329.228
D001369|A08.675.542.145	A11.284.180.075	A11.671.137	A11.671.501.145
D001921|A08.186.211
D005109|A11.284.295.310
D004421|C10.597.350.300	C23.888.592.350.300
D004195|C22.232
D014202|C10.597.350.850	C23.888.592.350.850
D014202|C10.597.350.850	C23.888.592.350.850
