D002875|A11.284.187	A11.284.430.106.279.345.190
D018072|A08.675.650.250.315	A08.675.650.915.750.600.350.365	A08.800.950.750.600.350.365	A09.246.300.246.577.325.380	A11.671.650.250.315	A11.671.650.915.750.600.350.365
D010523|C10.668.829
D013577|C23.550.288.500
D002607|C10.500.300.200	C10.574.500.495.200	C10.668.829.800.300.200	C16.131.666.300.200	C16.320.400.375.200
D005621|C10.228.140.252.700.150	C10.228.854.787.200	C10.574.500.825.200	C16.320.400.780.200	C18.452.660.300
D010523|C10.668.829
D003638|C09.218.458.341.186	C10.597.751.418.341.186	C23.888.592.763.393.341.186
D000160|C09.218.807.800	C10.292.910
D009411|A08.800.550
D000159|A08.800.800.120.910
D003712|A08.675.256	A11.284.180.225	A11.671.240
D006199|A08.675.650.250.250	A08.675.650.915.750.600.350.350	A08.800.950.750.600.350.350	A09.246.300.246.577.325.315	A11.671.650.250.250	A11.671.650.915.750.600.350.350
D013569|A08.850	A11.284.149.165.420.780
D006199|A08.675.650.250.250	A08.675.650.915.750.600.350.350	A08.800.950.750.600.350.350	A09.246.300.246.577.325.315	A11.671.650.250.250	A11.671.650.915.750.600.350.350
D000159|A08.800.800.120.910
D004194|C23.550.288
D000159|A08.800.800.120.910
D001933|A08.186.211.132
