D002875|A11.284.187	A11.284.430.106.279.345.190
D004194|C23.550.288
D013577|C23.550.288.500
D004194|C23.550.288
D003221|C10.597.606.337	C23.888.592.604.339
D007184|C16.131.077.445	C16.131.831.580	C16.320.850.420	C17.800.621.497	C17.800.804.580	C17.800.827.420
D007007|C17.800.946.370
D001768|C17.800.865.187	C23.300.122
D013545|A10.336.899	A17.815.830
D012159|A13.869.697
D007007|C17.800.946.370
D014070|A14.549.167.860
D004476|C16.131.077.350	C16.131.831.350	C16.320.850.250	C17.800.804.350	C17.800.827.250
D015776|C16.320.850.475.440	C17.800.428.435.440	C17.800.827.475.440
D004194|C23.550.288
D004476|C16.131.077.350	C16.131.831.350	C16.320.850.250	C17.800.804.350	C17.800.827.250
D017495|C17.800.621.430
D006197|A17.360
D004848|A10.272
D004194|C23.550.288
D004194|C23.550.288
D012080|C05.116.198.816.750	C12.777.419.080	C13.351.968.419.795	C18.452.104.816.750	C18.452.174.845.750	C18.654.521.500.133.770.734.750	C19.642.355.480.500
D016110|C16.131.831.493.180	C16.320.850.275.180	C17.800.804.493.180	C17.800.827.275.180	C17.800.865.410.180
D006257|A01.456
D014793|A08.186.211.200.885.287.500.571.735	A08.186.211.200.885.287.500.814.953
D013545|A10.336.899	A17.815.830
D004194|C23.550.288
D003731|C07.793.720.210
D013909|A01.923.761
D009333|A01.598
D000005|A01.923.047
D007007|C17.800.946.370
D017495|C17.800.621.430
